Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.750000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
203	1.440000e+05	2.537241e+02	7.960575e+00	2.333896e-01	2.214820e-06	2.723548e-02	4.872305e-02	2.258750e-02	3.285276e-04	-1.245837e-05	-4.827100e-05
205	1.440000e+05	2.562555e+02	7.960658e+00	2.337932e-01	-3.188846e-06	2.716098e-02	4.881194e-02	2.209852e-02	3.260798e-04	-1.118473e-05	-4.978930e-05
207	1.440000e+05	2.587296e+02	7.960648e+00	2.339470e-01	3.993089e-06	2.710017e-02	4.864191e-02	2.167178e-02	3.222503e-04	-1.037234e-05	-4.855593e-05
209	1.440000e+05	2.612619e+02	7.960586e+00	2.339737e-01	-3.643057e-06	2.697904e-02	4.842295e-02	2.133626e-02	3.167122e-04	-1.037632e-05	-4.423748e-05
211	1.440000e+05	2.637651e+02	7.960548e+00	2.341784e-01	3.738592e-06	2.686735e-02	4.834522e-02	2.110692e-02	3.152170e-04	-1.050477e-05	-3.910030e-05
213	1.440000e+05	2.662414e+02	7.960618e+00	2.344027e-01	-4.626382e-06	2.682862e-02	4.817146e-02	2.099120e-02	3.134308e-04	-9.970964e-06	-3.574922e-05
215	1.440000e+05	2.687739e+02	7.961188e+00	2.346330e-01	5.452209e-06	2.686738e-02	4.766292e-02	2.099119e-02	3.047950e-04	-9.599361e-06	-3.273215e-05
217	1.440000e+05	2.712552e+02	7.961678e+00	2.350481e-01	-5.622495e-06	2.692371e-02	4.694797e-02	2.110564e-02	2.957747e-04	-9.310953e-06	-2.909729e-05
219	1.440000e+05	2.737511e+02	7.962358e+00	2.354302e-01	5.776033e-06	2.696002e-02	4.607099e-02	2.131102e-02	2.892780e-04	-9.069491e-06	-2.489883e-05
221	1.440000e+05	2.762305e+02	7.962984e+00	2.355716e-01	-6.210606e-06	2.695756e-02	4.510277e-02	2.157828e-02	2.792926e-04	-8.922097e-06	-2.148860e-05
223	1.440000e+05	2.787639e+02	7.963043e+00	2.355235e-01	5.797266e-06	2.692173e-02	4.419181e-02	2.185790e-02	2.634783e-04	-8.785642e-06	-1.822344e-05
225	1.440000e+05	2.812578e+02	7.963025e+00	2.353610e-01	-4.955057e-06	2.687935e-02	4.345422e-02	2.212421e-02	2.459708e-04	-8.411055e-06	-1.447173e-05
227	1.440000e+05	2.837469e+02	7.962905e+00	2.350633e-01	5.525869e-06	2.685073e-02	4.303904e-02	2.236830e-02	2.330900e-04	-7.708809e-06	-1.092691e-05
