Time (s)	9.993750e+03	dt_sampled - EXTRA_TIME	3.743750e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
114	5.938597e+03	1.437499e+02	5.040195e+00	1.301696e+00	-7.556057e-04	3.995541e-01	3.500052e-01	2.512718e-01	-3.999744e-02	-3.699572e-02	5.155119e-03
115	1.380614e+05	1.437502e+02	5.042891e+00	1.301775e+00	-8.532867e-05	4.003143e-01	3.477777e-01	2.497772e-01	-4.132255e-02	-3.774580e-02	5.870985e-03
116	5.938596e+03	1.462500e+02	5.091845e+00	1.293683e+00	-5.287863e-04	3.972668e-01	3.488240e-01	2.493267e-01	-4.003850e-02	-3.644474e-02	5.420198e-03
117	1.380614e+05	1.462500e+02	5.095783e+00	1.293086e+00	1.264610e-04	3.977887e-01	3.471609e-01	2.474959e-01	-4.141542e-02	-3.701801e-02	6.189221e-03
118	5.938596e+03	1.487500e+02	5.144232e+00	1.285956e+00	-7.221434e-04	3.948811e-01	3.463815e-01	2.471031e-01	-4.018687e-02	-3.566033e-02	5.939460e-03
119	1.380613e+05	1.487496e+02	5.148514e+00	1.284395e+00	-6.303776e-05	3.957762e-01	3.459392e-01	2.454067e-01	-4.141684e-02	-3.630003e-02	6.516083e-03
120	5.938611e+03	1.512500e+02	5.196507e+00	1.276856e+00	-3.857407e-04	3.927013e-01	3.441017e-01	2.446835e-01	-3.979744e-02	-3.471898e-02	6.394210e-03
121	1.380614e+05	1.512502e+02	5.200028e+00	1.275587e+00	9.814224e-05	3.935856e-01	3.444268e-01	2.436219e-01	-4.105642e-02	-3.559306e-02	6.806513e-03
122	5.938595e+03	1.537500e+02	5.248017e+00	1.267070e+00	-4.719876e-04	3.907297e-01	3.428781e-01	2.421604e-01	-4.011716e-02	-3.393937e-02	6.880588e-03
123	1.380613e+05	1.537493e+02	5.251162e+00	1.266544e+00	-4.528793e-05	3.908923e-01	3.429686e-01	2.418080e-01	-4.074809e-02	-3.489241e-02	7.063645e-03
124	5.938597e+03	1.562499e+02	5.299159e+00	1.257025e+00	-2.939058e-04	3.871521e-01	3.424384e-01	2.394343e-01	-4.078166e-02	-3.326552e-02	7.229424e-03
125	1.380612e+05	1.562500e+02	5.301983e+00	1.257387e+00	6.054141e-05	3.868316e-01	3.413201e-01	2.397983e-01	-4.065537e-02	-3.420696e-02	7.284607e-03
126	5.938598e+03	1.587499e+02	5.349596e+00	1.246816e+00	-5.453214e-04	3.823661e-01	3.412762e-01	2.366782e-01	-4.041135e-02	-3.255419e-02	7.343190e-03
127	1.380613e+05	1.587489e+02	5.352208e+00	1.248303e+00	-1.541804e-05	3.826767e-01	3.399135e-01	2.375076e-01	-4.079118e-02	-3.352739e-02	7.532284e-03
128	5.938598e+03	1.612499e+02	5.399191e+00	1.236410e+00	-5.780063e-04	3.774156e-01	3.406418e-01	2.342239e-01	-3.960024e-02	-3.181254e-02	7.556729e-03
129	1.380613e+05	1.612505e+02	5.401992e+00	1.238594e+00	6.028637e-05	3.797639e-01	3.395974e-01	2.348984e-01	-4.100959e-02	-3.285031e-02	7.730069e-03
130	5.938599e+03	1.637500e+02	5.449984e+00	1.225690e+00	-6.318473e-04	3.748792e-01	3.409103e-01	2.317598e-01	-3.994272e-02	-3.122306e-02	7.782031e-03
131	1.380613e+05	1.637497e+02	5.451927e+00	1.228251e+00	-1.110258e-05	3.777732e-01	3.392366e-01	2.324071e-01	-4.112904e-02	-3.215417e-02	7.916845e-03
132	5.938599e+03	1.662499e+02	5.502338e+00	1.214873e+00	-5.489205e-04	3.739138e-01	3.387761e-01	2.297192e-01	-4.008129e-02	-3.077559e-02	8.104586e-03
133	1.380613e+05	1.662500e+02	5.502878e+00	1.216838e+00	6.103345e-05	3.762567e-01	3.373580e-01	2.301327e-01	-4.091434e-02	-3.150603e-02	8.087737e-03
134	5.938599e+03	1.687499e+02	5.556688e+00	1.203827e+00	-4.251438e-04	3.731031e-01	3.340080e-01	2.280608e-01	-4.008003e-02	-3.020287e-02	8.212021e-03
135	1.380613e+05	1.687500e+02	5.555676e+00	1.204298e+00	-6.606121e-06	3.748514e-01	3.339934e-01	2.280318e-01	-4.068724e-02	-3.080361e-02	8.232828e-03
136	5.938598e+03	1.712499e+02	5.611101e+00	1.191369e+00	-2.677703e-04	3.720052e-01	3.292533e-01	2.259473e-01	-3.959831e-02	-2.959829e-02	8.276325e-03
137	1.380613e+05	1.712509e+02	5.608318e+00	1.190897e+00	3.968125e-05	3.736497e-01	3.304812e-01	2.258691e-01	-4.053278e-02	-3.015872e-02	8.373154e-03
138	5.938599e+03	1.737498e+02	5.664924e+00	1.176973e+00	-3.768321e-04	3.715407e-01	3.261900e-01	2.234082e-01	-4.026269e-02	-2.893348e-02	8.332169e-03
139	1.380613e+05	1.737503e+02	5.660297e+00	1.176392e+00	-2.055888e-05	3.729128e-01	3.283010e-01	2.237078e-01	-4.084119e-02	-2.949123e-02	8.477424e-03
140	5.938598e+03	1.762499e+02	5.719407e+00	1.161431e+00	-1.835262e-04	3.720777e-01	3.247950e-01	2.207536e-01	-4.219473e-02	-2.827614e-02	8.472966e-03
141	1.380612e+05	1.762501e+02	5.714420e+00	1.160293e+00	2.863019e-05	3.727705e-01	3.276764e-01	2.213296e-01	-4.210213e-02	-2.878910e-02	8.552760e-03
142	5.938616e+03	1.787498e+02	5.774179e+00	1.144727e+00	-3.329153e-05	3.719409e-01	3.243386e-01	2.179874e-01	-4.428388e-02	-2.765878e-02	8.659159e-03
143	1.380613e+05	1.787504e+02	5.769887e+00	1.142889e+00	-1.615284e-05	3.718859e-01	3.269050e-01	2.187935e-01	-4.356473e-02	-2.812908e-02	8.621425e-03
144	5.938598e+03	1.812500e+02	5.829173e+00	1.125958e+00	2.414247e-04	3.709020e-01	3.247233e-01	2.147367e-01	-4.600072e-02	-2.705162e-02	8.706885e-03
