Time (s)	1.100000e+04	dt_sampled - EXTRA_TIME	5.000000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
90	5.938597e+03	1.137499e+02	2.571172e+00	1.465285e+00	2.491192e-04	5.675884e-01	4.728061e-01	3.859484e-01	-1.949864e-03	-8.751962e-02	-2.561172e-02
91	1.380611e+05	1.137510e+02	2.573076e+00	1.463833e+00	-3.476493e-04	5.616642e-01	4.735488e-01	3.852292e-01	-2.525358e-03	-8.328266e-02	-2.484502e-02
92	5.938603e+03	1.162499e+02	2.619099e+00	1.480922e+00	8.460698e-04	5.674224e-01	4.699780e-01	3.849887e-01	-5.619850e-04	-8.691265e-02	-2.488117e-02
93	1.380610e+05	1.162507e+02	2.620514e+00	1.479514e+00	2.380235e-04	5.624038e-01	4.703309e-01	3.839127e-01	-1.256963e-03	-8.269449e-02	-2.385013e-02
94	5.938597e+03	1.187499e+02	2.667088e+00	1.494755e+00	9.258058e-05	5.668555e-01	4.667102e-01	3.835491e-01	5.784179e-04	-8.608652e-02	-2.435195e-02
95	1.380608e+05	1.187507e+02	2.667363e+00	1.493395e+00	-2.472174e-04	5.625776e-01	4.664727e-01	3.826565e-01	-7.573356e-05	-8.219888e-02	-2.283553e-02
96	5.938597e+03	1.212498e+02	2.713418e+00	1.509032e+00	3.334551e-04	5.657825e-01	4.633826e-01	3.814627e-01	1.187395e-03	-8.522942e-02	-2.368779e-02
97	1.380609e+05	1.212507e+02	2.713089e+00	1.506629e+00	1.857115e-04	5.628293e-01	4.631188e-01	3.809156e-01	6.877159e-04	-8.166950e-02	-2.177138e-02
98	5.938597e+03	1.237499e+02	2.758132e+00	1.522481e+00	-1.326926e-04	5.655716e-01	4.597841e-01	3.787439e-01	2.372453e-03	-8.435780e-02	-2.272657e-02
99	1.380609e+05	1.237505e+02	2.757914e+00	1.519394e+00	-1.741958e-04	5.632285e-01	4.595819e-01	3.789862e-01	1.767794e-03	-8.117297e-02	-2.077585e-02
100	5.938596e+03	1.262499e+02	2.802287e+00	1.535457e+00	3.187718e-04	5.652694e-01	4.561222e-01	3.759741e-01	3.853448e-03	-8.335294e-02	-2.125156e-02
101	1.380609e+05	1.262508e+02	2.802326e+00	1.532438e+00	1.276951e-04	5.631736e-01	4.562421e-01	3.766474e-01	2.973392e-03	-8.063550e-02	-1.978622e-02
102	5.938604e+03	1.287500e+02	2.847027e+00	1.549498e+00	3.713413e-05	5.633593e-01	4.540542e-01	3.733785e-01	4.383283e-03	-8.228207e-02	-1.978451e-02
103	1.380610e+05	1.287507e+02	2.847331e+00	1.545787e+00	-1.239470e-04	5.620234e-01	4.535354e-01	3.740937e-01	4.249502e-03	-8.013704e-02	-1.884187e-02
104	5.938596e+03	1.312499e+02	2.890452e+00	1.562963e+00	2.717367e-04	5.614469e-01	4.530387e-01	3.708699e-01	4.214140e-03	-8.163087e-02	-1.850913e-02
105	1.380610e+05	1.312504e+02	2.891341e+00	1.559349e+00	8.736260e-05	5.598472e-01	4.508176e-01	3.715837e-01	4.928682e-03	-7.961942e-02	-1.787076e-02
106	5.938596e+03	1.337498e+02	2.932357e+00	1.574223e+00	-5.230067e-05	5.590518e-01	4.519595e-01	3.686222e-01	4.431404e-03	-8.079486e-02	-1.742720e-02
107	1.380610e+05	1.337502e+02	2.934335e+00	1.572210e+00	-1.017905e-04	5.571289e-01	4.479579e-01	3.692960e-01	5.178408e-03	-7.911116e-02	-1.693841e-02
108	5.938596e+03	1.362499e+02	2.974019e+00	1.585348e+00	-4.146397e-05	5.568663e-01	4.502546e-01	3.667582e-01	4.360595e-03	-8.010887e-02	-1.633321e-02
109	1.380610e+05	1.362511e+02	2.976238e+00	1.584360e+00	9.953861e-05	5.552390e-01	4.453495e-01	3.672524e-01	4.993174e-03	-7.856280e-02	-1.597665e-02
110	5.938595e+03	1.387499e+02	3.015970e+00	1.596773e+00	-2.125782e-04	5.555868e-01	4.476022e-01	3.654950e-01	3.965819e-03	-7.935616e-02	-1.544111e-02
111	1.380609e+05	1.387506e+02	3.017593e+00	1.595873e+00	-7.651985e-05	5.538639e-01	4.427340e-01	3.657746e-01	4.372530e-03	-7.808430e-02	-1.508696e-02
112	5.938596e+03	1.412499e+02	3.058825e+00	1.607715e+00	-8.419540e-05	5.551974e-01	4.441897e-01	3.644820e-01	2.829063e-03	-7.840661e-02	-1.448813e-02
113	1.380608e+05	1.412516e+02	3.059468e+00	1.606619e+00	6.231348e-05	5.521145e-01	4.405287e-01	3.645603e-01	3.383010e-03	-7.750159e-02	-1.411092e-02
114	5.938596e+03	1.437499e+02	3.102157e+00	1.618729e+00	-4.078371e-04	5.551051e-01	4.408020e-01	3.632421e-01	1.250446e-03	-7.820604e-02	-1.392776e-02
115	1.380608e+05	1.437505e+02	3.101641e+00	1.617132e+00	-2.100768e-05	5.508146e-01	4.391269e-01	3.632175e-01	2.195864e-03	-7.696475e-02	-1.321226e-02
116	5.938595e+03	1.462498e+02	3.144752e+00	1.628175e+00	-6.115445e-04	5.561029e-01	4.380250e-01	3.614796e-01	-2.641777e-04	-7.818817e-02	-1.309213e-02
117	1.380609e+05	1.462519e+02	3.143292e+00	1.626835e+00	5.062965e-05	5.504138e-01	4.387459e-01	3.616263e-01	8.538245e-04	-7.635694e-02	-1.229733e-02
118	5.938595e+03	1.487499e+02	3.186682e+00	1.635963e+00	-8.634409e-04	5.558962e-01	4.375784e-01	3.594473e-01	-2.321624e-03	-7.795447e-02	-1.217165e-02
119	1.380609e+05	1.487505e+02	3.185174e+00	1.635677e+00	1.266362e-05	5.501063e-01	4.396061e-01	3.598691e-01	-8.586004e-04	-7.582126e-02	-1.144793e-02
120	5.938609e+03	1.512500e+02	3.229756e+00	1.643150e+00	-9.467030e-04	5.529526e-01	4.386022e-01	3.571412e-01	-3.726812e-03	-7.707134e-02	-1.133175e-02
121	1.380609e+05	1.512518e+02	3.228045e+00	1.643359e+00	4.924221e-05	5.485584e-01	4.408559e-01	3.580156e-01	-2.404487e-03	-7.529004e-02	-1.058307e-02
122	5.938595e+03	1.537500e+02	3.274123e+00	1.650347e+00	-1.028034e-03	5.490203e-01	4.403474e-01	3.551309e-01	-4.178355e-03	-7.601774e-02	-1.037143e-02
123	1.380609e+05	1.537509e+02	3.271385e+00	1.650803e+00	2.468250e-05	5.461907e-01	4.424122e-01	3.563289e-01	-3.624874e-03	-7.479102e-02	-9.708693e-03
124	5.938595e+03	1.562499e+02	3.317759e+00	1.657304e+00	-9.423081e-04	5.452893e-01	4.417867e-01	3.536137e-01	-4.409038e-03	-7.517373e-02	-9.458935e-03
125	1.380610e+05	1.562517e+02	3.314747e+00	1.658155e+00	5.306022e-05	5.439898e-01	4.440428e-01	3.545926e-01	-4.508421e-03	-7.425384e-02	-8.840846e-03
126	5.938595e+03	1.587499e+02	3.361358e+00	1.663298e+00	-9.162641e-04	5.437323e-01	4.440311e-01	3.523149e-01	-5.598342e-03	-7.456969e-02	-8.505320e-03
127	1.380610e+05	1.587510e+02	3.358668e+00	1.664645e+00	3.307163e-05	5.427765e-01	4.456079e-01	3.528247e-01	-5.740670e-03	-7.375811e-02	-8.030370e-03
128	5.938594e+03	1.612499e+02	3.405679e+00	1.668462e+00	-6.156307e-04	5.427940e-01	4.459668e-01	3.509675e-01	-7.852979e-03	-7.390945e-02	-7.191346e-03
129	1.380610e+05	1.612512e+02	3.403076e+00	1.669757e+00	1.905347e-05	5.412138e-01	4.474473e-01	3.512261e-01	-7.116692e-03	-7.322528e-02	-7.198543e-03
130	5.938594e+03	1.637500e+02	3.449669e+00	1.673320e+00	-2.278994e-04	5.400724e-01	4.471276e-01	3.493631e-01	-1.031152e-02	-7.285031e-02	-5.935040e-03
131	1.380610e+05	1.637513e+02	3.447237e+00	1.674149e+00	1.247581e-05	5.392798e-01	4.486105e-01	3.497949e-01	-8.814570e-03	-7.272172e-02	-6.430375e-03
132	5.938594e+03	1.662499e+02	3.493562e+00	1.678014e+00	7.538251e-05	5.365061e-01	4.478645e-01	3.476498e-01	-1.236473e-02	-7.209392e-02	-5.050995e-03
133	1.380611e+05	1.662511e+02	3.491226e+00	1.678678e+00	1.017017e-05	5.370857e-01	4.486184e-01	3.484396e-01	-1.100939e-02	-7.214634e-02	-5.629256e-03
134	5.938594e+03	1.687499e+02	3.537562e+00	1.682187e+00	1.414182e-04	5.339619e-01	4.479810e-01	3.462958e-01	-1.526407e-02	-7.159183e-02	-4.602100e-03
135	1.380611e+05	1.687513e+02	3.535416e+00	1.683251e+00	-2.338190e-05	5.342409e-01	4.483745e-01	3.473344e-01	-1.365362e-02	-7.160500e-02	-4.860274e-03
136	5.938594e+03	1.712500e+02	3.581730e+00	1.685271e+00	4.559595e-05	5.308906e-01	4.488642e-01	3.455631e-01	-1.775639e-02	-7.098993e-02	-4.113319e-03
137	1.380610e+05	1.712507e+02	3.579841e+00	1.686980e+00	4.604122e-06	5.307232e-01	4.486409e-01	3.464702e-01	-1.561325e-02	-7.101174e-02	-4.125393e-03
