"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-080000)" "vx(point-14-080000)" "vy(point-04-000625)" "vy(point-04-080000)" "vy(point-14-080000)" "vz(point-04-000625)" "vz(point-04-080000)" "vz(point-14-080000)" "flow-time")
48222 0.586868 2.969716 2.832507 0.4100282 0.7545154 -0.1012434 -0.07745343 -0.08768059 0.6672765 6027.75
48223 0.5845768 2.958228 2.809691 0.4106568 0.7554843 -0.1275124 -0.07810342 -0.0873391 0.6848176 6027.875
48224 0.5824098 2.946972 2.786876 0.4115557 0.7563666 -0.1405641 -0.07820868 -0.09022345 0.6987534 6028
48225 0.5803693 2.936134 2.762678 0.4127392 0.7570924 -0.1449993 -0.07793988 -0.09744075 0.7084815 6028.125
48226 0.5783675 2.925522 2.736371 0.4141941 0.7580214 -0.145685 -0.07693544 -0.1094225 0.7144714 6028.25
48227 0.5763689 2.914814 2.708562 0.4159106 0.7598459 -0.1437061 -0.07517744 -0.1267338 0.7177154 6028.375
48228 0.5743749 2.903926 2.680478 0.417877 0.7630232 -0.1381648 -0.0728168 -0.1485234 0.7188156 6028.5
48229 0.5724258 2.892663 2.653581 0.4200765 0.7673572 -0.1283281 -0.0699716 -0.1738791 0.7183099 6028.625
48230 0.5705696 2.881037 2.62798 0.4224999 0.7725694 -0.11523 -0.06704429 -0.2016925 0.7132156 6028.75
48231 0.5688364 2.868935 2.603139 0.4251487 0.7780958 -0.0996602 -0.06448384 -0.2305306 0.701885 6028.875
48232 0.5671796 2.856142 2.578855 0.4279711 0.7838771 -0.08234852 -0.06175335 -0.2594643 0.6835618 6029
48233 0.5655971 2.842716 2.555119 0.43096 0.7893387 -0.06367348 -0.05866839 -0.2879449 0.6591555 6029.125
48234 0.5641141 2.828939 2.532601 0.4340764 0.7942603 -0.04460833 -0.05512583 -0.315186 0.6299524 6029.25
48235 0.5627404 2.814965 2.511107 0.4372861 0.7988343 -0.02552836 -0.05115738 -0.3405564 0.5951219 6029.375
48236 0.5614788 2.800982 2.489969 0.4406002 0.8031756 -0.006591939 -0.04688945 -0.3636674 0.5550641 6029.5
48237 0.5603379 2.787265 2.469614 0.4440085 0.807207 0.01133507 -0.04241021 -0.3838579 0.5104381 6029.625
48238 0.5593117 2.773701 2.449773 0.4475158 0.8107647 0.02871343 -0.03778305 -0.4008926 0.4607804 6029.75
48239 0.5584062 2.760154 2.430898 0.451132 0.8139938 0.04560116 -0.03306733 -0.4148306 0.4052859 6029.875
48240 0.5576316 2.747473 2.41163 0.4548725 0.8168316 0.06218964 -0.02830426 -0.4258894 0.3448388 6030
48241 0.5569942 2.73601 2.39567 0.4587343 0.8183877 0.078885 -0.02354298 -0.434359 0.2802532 6030.125
48242 0.5565303 2.726164 2.383781 0.4627317 0.8184461 0.09634275 -0.01882285 -0.4409103 0.213643 6030.25
48243 0.5562704 2.718113 2.380679 0.4668646 0.8170417 0.1162551 -0.01421986 -0.4463493 0.1454345 6030.375
48244 0.556224 2.71197 2.38389 0.4711021 0.814296 0.1378179 -0.009863548 -0.4514764 0.0758867 6030.5
48245 0.5563802 2.707977 2.393368 0.4754129 0.8102056 0.1611326 -0.005819893 -0.4564728 0.005653584 6030.625
48246 0.5567212 2.706169 2.408764 0.4797694 0.8049219 0.187557 -0.002031875 -0.4614173 -0.06518208 6030.75
48247 0.5572338 2.706601 2.431103 0.4841268 0.7989622 0.2181719 0.001429215 -0.4664642 -0.1352327 6030.875
48248 0.5579189 2.709203 2.464193 0.4884472 0.7926035 0.253542 0.004558489 -0.4717098 -0.2036131 6031
48249 0.5587765 2.713784 2.50799 0.4927439 0.7856557 0.291426 0.007369411 -0.4770826 -0.2695783 6031.125
48250 0.5597991 2.720122 2.561693 0.4970065 0.7780936 0.3313596 0.009860522 -0.4825451 -0.3318573 6031.25
48251 0.5609806 2.727987 2.624824 0.5011966 0.7699 0.3724976 0.01203382 -0.4881367 -0.3889093 6031.375
48252 0.5622995 2.737152 2.694866 0.5053097 0.7613455 0.411667 0.01382676 -0.4939552 -0.441847 6031.5
48253 0.5638558 2.746951 2.769689 0.5093548 0.7525091 0.4484047 0.0151713 -0.5009607 -0.481628 6031.625
48254 0.5655804 2.756708 2.843714 0.5133361 0.7432897 0.4895789 0.01600884 -0.5085291 -0.5074378 6031.75
48255 0.5673561 2.766083 2.924083 0.517239 0.7337552 0.5182547 0.01633444 -0.515088 -0.5206305 6031.875
48256 0.5690938 2.775051 2.996684 0.5210488 0.7239941 0.5320451 0.01620311 -0.5199489 -0.5221964 6032
48257 0.5707371 2.783309 3.052037 0.5247514 0.7140918 0.5369653 0.01563215 -0.5230972 -0.508669 6032.125
48258 0.5722585 2.790691 3.081042 0.5283288 0.7038069 0.5332424 0.01464184 -0.5250793 -0.4916258 6032.25
48259 0.573619 2.797805 3.093351 0.5317593 0.6932766 0.5137869 0.01323686 -0.5262191 -0.4723822 6032.375
48260 0.5747785 2.804791 3.09597 0.5350182 0.6825703 0.4880123 0.0114163 -0.5270387 -0.4512418 6032.5
48261 0.5756948 2.811013 3.094043 0.5380874 0.6718912 0.4593536 0.009181771 -0.5273725 -0.4288459 6032.625
48262 0.5762676 2.815205 3.091452 0.540949 0.6613806 0.4263397 0.006545855 -0.5271087 -0.4051464 6032.75
48263 0.5763317 2.817119 3.088096 0.5435846 0.6510733 0.3931842 0.003535243 -0.5251748 -0.3802246 6032.875
48264 0.5759152 2.81702 3.082504 0.5459756 0.6407737 0.3622399 0.0001363518 -0.52233 -0.3542476 6033
48265 0.5750694 2.815579 3.071483 0.548098 0.6303369 0.3336436 -0.003658751 -0.5190293 -0.3262519 6033.125
48266 0.5738573 2.81324 3.054293 0.5498993 0.6198541 0.3061288 -0.007845266 -0.5154409 -0.2962076 6033.25
48267 0.5723301 2.81001 3.033037 0.5513451 0.6094869 0.2803367 -0.01240847 -0.5118643 -0.2644837 6033.375
48268 0.5705409 2.806377 3.009288 0.5524249 0.5992696 0.2573027 -0.01730546 -0.508358 -0.2312449 6033.5
48269 0.5684881 2.802194 2.983856 0.5531142 0.5892847 0.2377024 -0.02249889 -0.5048053 -0.1980507 6033.625
48270 0.5661547 2.797392 2.957422 0.5534034 0.5794165 0.2210823 -0.02794265 -0.5010056 -0.167117 6033.75
48271 0.5635328 2.79205 2.930584 0.5532966 0.5695356 0.2084885 -0.0335995 -0.4968202 -0.1398342 6033.875
48272 0.5606109 2.786403 2.903983 0.5527673 0.5597593 0.199256 -0.0394382 -0.4920767 -0.1169715 6034
48273 0.5574132 2.780511 2.878644 0.5517799 0.5501361 0.1946127 -0.04543043 -0.4866834 -0.09580313 6034.125
48274 0.5539403 2.773916 2.854999 0.5503273 0.5409256 0.1921048 -0.05155155 -0.4809863 -0.08044409 6034.25
48275 0.5501617 2.765933 2.833611 0.5484536 0.5324031 0.1915597 -0.05795812 -0.475335 -0.07068533 6034.375
48276 0.5460329 2.756196 2.817431 0.5462022 0.5246053 0.1927776 -0.06467482 -0.469942 -0.0704072 6034.5
48277 0.5415311 2.744969 2.805061 0.5435798 0.5174899 0.1954619 -0.0716584 -0.4651646 -0.07568593 6034.625
48278 0.5366467 2.731998 2.795477 0.5406195 0.511255 0.1976572 -0.078803 -0.4609809 -0.08398797 6034.75
48279 0.5313939 2.71667 2.790175 0.537345 0.5059234 0.1989491 -0.08588602 -0.4572293 -0.09445965 6034.875
48280 0.5257956 2.698638 2.787045 0.5337802 0.5012986 0.1978726 -0.09274569 -0.4536887 -0.1078434 6035
48281 0.5198774 2.677303 2.785871 0.5299727 0.4974403 0.1951874 -0.09931602 -0.4497948 -0.1236861 6035.125
48282 0.5136865 2.652978 2.786432 0.5259725 0.4942318 0.1914016 -0.1055762 -0.4457942 -0.1410143 6035.25
48283 0.5072848 2.625986 2.788665 0.5218306 0.4918591 0.1864995 -0.1115733 -0.4418226 -0.1588207 6035.375
48284 0.5007241 2.596475 2.792129 0.5175965 0.4904108 0.180111 -0.1172816 -0.4378891 -0.1767082 6035.5
48285 0.4940702 2.564478 2.796778 0.5132794 0.4894154 0.1720177 -0.1226221 -0.4341659 -0.1942154 6035.625
48286 0.4871705 2.530368 2.800863 0.5088884 0.4885813 0.1621147 -0.1275211 -0.4298751 -0.2129803 6035.75
48287 0.4798896 2.494546 2.805696 0.504442 0.4877732 0.1506795 -0.1320358 -0.4253562 -0.2295507 6035.875
48288 0.4722157 2.457376 2.809156 0.4999563 0.4867166 0.1383123 -0.136231 -0.420644 -0.2420936 6036
48289 0.4641961 2.419453 2.810486 0.4954549 0.4850145 0.1250352 -0.1399037 -0.4153798 -0.2509682 6036.125
48290 0.4559297 2.381057 2.808 0.4909581 0.4826303 0.1109817 -0.1430519 -0.4099244 -0.2552884 6036.25
48291 0.4475528 2.34234 2.803087 0.4865115 0.4794117 0.09639192 -0.1457636 -0.4046082 -0.2543532 6036.375
48292 0.4394009 2.303618 2.796161 0.4820961 0.4752029 0.08144585 -0.1480619 -0.399196 -0.2510011 6036.5
48293 0.4316311 2.265172 2.787136 0.4777149 0.4699404 0.06615242 -0.1499479 -0.3935432 -0.2462756 6036.625
48294 0.4242979 2.226988 2.775877 0.4733701 0.4635528 0.05064116 -0.1514342 -0.3878075 -0.239531 6036.75
48295 0.417372 2.189123 2.762697 0.4690595 0.4561479 0.03527968 -0.1525929 -0.3819103 -0.2308675 6036.875
48296 0.4107947 2.152073 2.747752 0.4647872 0.4477967 0.02021951 -0.153531 -0.3756922 -0.2209127 6037
48297 0.4045398 2.114798 2.731145 0.4605769 0.438572 0.005499769 -0.15416 -0.3688854 -0.2099054 6037.125
48298 0.3986676 2.079291 2.713033 0.4564328 0.4286669 -0.008993181 -0.1542294 -0.3613782 -0.197944 6037.25
48299 0.3931616 2.048085 2.693608 0.4523396 0.4180771 -0.02302771 -0.1538447 -0.3528956 -0.1851485 6037.375
48300 0.3879535 2.022905 2.673075 0.448232 0.4068033 -0.03620767 -0.1532804 -0.3431466 -0.1716071 6037.5
48301 0.3829884 2.005108 2.651903 0.4441338 0.3950512 -0.04815073 -0.1526684 -0.3319405 -0.1576592 6037.625
48302 0.3782312 1.991759 2.63044 0.4401201 0.3829989 -0.06009093 -0.1520406 -0.3194908 -0.1437144 6037.75
48303 0.3736386 1.980864 2.608902 0.4361982 0.3706408 -0.06960108 -0.1513493 -0.3059262 -0.1302817 6037.875
48304 0.3691731 1.970708 2.587573 0.4323415 0.3580085 -0.07594561 -0.1505311 -0.2912897 -0.117941 6038
48305 0.3647549 1.960332 2.566679 0.4284663 0.345335 -0.07857101 -0.1494339 -0.2757517 -0.106019 6038.125
48306 0.3603006 1.950092 2.546257 0.4245238 0.3327872 -0.0774324 -0.1480357 -0.2595671 -0.09621987 6038.25
48307 0.3557619 1.940048 2.526578 0.4205236 0.3204548 -0.07422248 -0.1464031 -0.2431451 -0.08877227 6038.375
48308 0.3511277 1.930606 2.507852 0.4164972 0.3086725 -0.06944527 -0.1446083 -0.2265999 -0.08372475 6038.5
48309 0.346413 1.922388 2.490142 0.412446 0.2978075 -0.06287876 -0.1427008 -0.2099208 -0.0817392 6038.625
48310 0.3416462 1.91524 2.47324 0.4083796 0.2881496 -0.05440677 -0.1407068 -0.1933223 -0.08322985 6038.75
48311 0.3368461 1.90891 2.457135 0.4043206 0.2797955 -0.04416541 -0.1386643 -0.1770026 -0.08608134 6038.875
48312 0.3320772 1.90314 2.442059 0.4002889 0.2729971 -0.03257848 -0.1366308 -0.1601881 -0.08955562 6039
48313 0.3273928 1.898025 2.428119 0.3963292 0.2677999 -0.0199843 -0.1346318 -0.1425928 -0.09398612 6039.125
48314 0.3228119 1.893448 2.415323 0.3924638 0.2641494 -0.006720945 -0.1326809 -0.1250018 -0.09929147 6039.25
48315 0.3183357 1.889202 2.403611 0.388705 0.2618183 0.006822249 -0.1307783 -0.1102736 -0.1053105 6039.375
48316 0.313948 1.885037 2.392813 0.3850928 0.2607888 0.02042066 -0.1289158 -0.1005252 -0.1116922 6039.5
48317 0.3096471 1.880704 2.383061 0.3816352 0.2614711 0.03386229 -0.1270889 -0.09399004 -0.1181092 6039.625
48318 0.3054487 1.877181 2.374285 0.3783258 0.2636736 0.04689129 -0.125283 -0.08796172 -0.1244793 6039.75
48319 0.3013272 1.873752 2.366422 0.3751322 0.2680807 0.0593505 -0.1234892 -0.08294751 -0.1307768 6039.875
48320 0.2972668 1.868791 2.359316 0.3720223 0.2743977 0.07103065 -0.1217098 -0.07911827 -0.1369649 6040
48321 0.2932692 1.861908 2.352733 0.3689896 0.2823736 0.08172046 -0.1199478 -0.07684743 -0.1429799 6040.125
48322 0.2893483 1.853024 2.346364 0.3660302 0.2917643 0.09139495 -0.1181988 -0.07594267 -0.1487869 6040.25
48323 0.2855316 1.842016 2.339987 0.3631504 0.3024895 0.09992447 -0.1164612 -0.07639107 -0.1545059 6040.375
48324 0.2818285 1.829056 2.333397 0.3603542 0.3143701 0.1070706 -0.1147254 -0.07810702 -0.1602541 6040.5
48325 0.2782474 1.814841 2.326439 0.3576458 0.3273037 0.1129913 -0.1129952 -0.08074647 -0.1662356 6040.625
48326 0.2748023 1.799636 2.318958 0.3550116 0.3410212 0.1178069 -0.1112861 -0.0843435 -0.1727668 6040.75
48327 0.271502 1.783458 2.310792 0.3524353 0.3553242 0.1215518 -0.1096083 -0.0896356 -0.1799951 6040.875
48328 0.2683419 1.76638 2.301797 0.3499095 0.3700832 0.1243546 -0.1079681 -0.09643111 -0.1879829 6041
48329 0.2653182 1.748545 2.291883 0.3474373 0.385116 0.1265659 -0.1063651 -0.1043242 -0.196877 6041.125
48330 0.2624095 1.730136 2.280891 0.3450187 0.4002156 0.128313 -0.1048002 -0.1130796 -0.2067758 6041.25
48331 0.2595978 1.711352 2.268739 0.34265 0.4153008 0.1297974 -0.1032758 -0.1226075 -0.2177112 6041.375
48332 0.256872 1.692484 2.255283 0.3403111 0.4302726 0.1311136 -0.1017902 -0.132937 -0.2296427 6041.5
48333 0.2542159 1.673681 2.240446 0.3379999 0.4449776 0.1324018 -0.100338 -0.1440197 -0.2425815 6041.625
48334 0.2516215 1.655237 2.224334 0.3357213 0.4592513 0.1338855 -0.09891295 -0.1558284 -0.2566193 6041.75
48335 0.2490943 1.637378 2.207065 0.3334844 0.4729156 0.135695 -0.09750787 -0.1682183 -0.2717521 6041.875
48336 0.2466389 1.620191 2.188804 0.3312925 0.4857952 0.1378677 -0.09611621 -0.181149 -0.2877668 6042
48337 0.2442567 1.603028 2.169729 0.3291494 0.4978769 0.1406915 -0.09473194 -0.1945793 -0.3046561 6042.125
48338 0.2419485 1.586435 2.149401 0.327057 0.5091805 0.1445322 -0.09335166 -0.2083849 -0.3224398 6042.25
48339 0.2396908 1.571476 2.128477 0.3250118 0.5196649 0.1495022 -0.09197591 -0.2224009 -0.3410149 6042.375
48340 0.2374718 1.558797 2.107688 0.3230041 0.5293016 0.1557141 -0.09060276 -0.2363705 -0.3604054 6042.5
48341 0.2353337 1.549374 2.087374 0.3210307 0.5379236 0.1631876 -0.08922102 -0.250524 -0.3806572 6042.625
48342 0.2332865 1.543215 2.06765 0.3190877 0.5455251 0.171788 -0.08782855 -0.2638122 -0.4016958 6042.75
48343 0.2313216 1.539324 2.048391 0.3171767 0.5523531 0.1815082 -0.08643036 -0.2759473 -0.4231856 6042.875
48344 0.229433 1.536884 2.029733 0.3153023 0.5585499 0.1923171 -0.08503158 -0.2868068 -0.4449194 6043
48345 0.2276145 1.535292 2.01221 0.3134656 0.564284 0.2043377 -0.08363145 -0.2958713 -0.4667569 6043.125
48346 0.2258666 1.534154 1.996325 0.311672 0.5695446 0.2174602 -0.08223088 -0.3028959 -0.4887376 6043.25
48347 0.2241921 1.533527 1.982477 0.3099201 0.5743763 0.2316075 -0.08082855 -0.3080106 -0.5110046 6043.375
48348 0.2225928 1.533668 1.970713 0.3082111 0.5788507 0.2467099 -0.07942565 -0.3104011 -0.5334449 6043.5
48349 0.2210725 1.534604 1.960721 0.3065429 0.5830619 0.262453 -0.0780238 -0.3106343 -0.5557296 6043.625
48350 0.2196343 1.536266 1.952205 0.3049127 0.5871159 0.2784697 -0.07662139 -0.3094859 -0.5771416 6043.75
48351 0.2182745 1.538475 1.94501 0.303318 0.5911532 0.2948252 -0.07521601 -0.3072227 -0.5996757 6043.875
48352 0.216983 1.541294 1.939531 0.301761 0.5952998 0.3118382 -0.07380575 -0.3035734 -0.6212304 6044
48353 0.2157614 1.544478 1.935797 0.3002402 0.599495 0.3284715 -0.07239015 -0.2985052 -0.6392718 6044.125
48354 0.2146016 1.547886 1.933839 0.2987553 0.6036755 0.3443939 -0.07097013 -0.2918918 -0.6528966 6044.25
48355 0.2135027 1.551506 1.933359 0.2973 0.6077812 0.3603627 -0.06954464 -0.2835364 -0.6620761 6044.375
48356 0.212467 1.55542 1.934319 0.2958727 0.6118321 0.3780806 -0.06810798 -0.2736239 -0.6667718 6044.5
48357 0.2114981 1.559702 1.936159 0.2944755 0.6158686 0.3936668 -0.06665924 -0.2622422 -0.6668243 6044.625
48358 0.2106056 1.564415 1.938309 0.2931023 0.6199365 0.4056974 -0.06519588 -0.249065 -0.6630971 6044.75
48359 0.2097854 1.569659 1.940317 0.2917534 0.6240802 0.4146513 -0.0637202 -0.2339014 -0.6554897 6044.875
48360 0.2090281 1.575612 1.942186 0.2904265 0.628017 0.4206204 -0.06223764 -0.2175071 -0.6446147 6045
48361 0.2083523 1.582441 1.94315 0.2891177 0.6316298 0.4242585 -0.06075252 -0.2002567 -0.6309982 6045.125
48362 0.2077692 1.590339 1.94312 0.2878355 0.6352792 0.4254411 -0.05926684 -0.1821027 -0.6152834 6045.25
48363 0.2072876 1.599319 1.942212 0.2865842 0.6393395 0.4235062 -0.05778063 -0.1630006 -0.5981438 6045.375
48364 0.206919 1.609228 1.940038 0.2853604 0.6444895 0.4185487 -0.05626532 -0.1430518 -0.5797446 6045.5
48365 0.2066623 1.619924 1.935914 0.2841574 0.6503001 0.4103143 -0.05470864 -0.1222329 -0.5603185 6045.625
48366 0.2065114 1.631249 1.929917 0.2829703 0.6567759 0.3989784 -0.0531062 -0.1006452 -0.5406231 6045.75
48367 0.2064462 1.643217 1.921999 0.2817979 0.6640353 0.385049 -0.0514766 -0.07838784 -0.521098 6045.875
48368 0.206443 1.656065 1.912391 0.2806442 0.6721494 0.3695235 -0.04984447 -0.05547649 -0.5017221 6046
48369 0.2064972 1.669811 1.900884 0.2795103 0.6810851 0.3532454 -0.04821992 -0.0317662 -0.4826419 6046.125
48370 0.2066162 1.684415 1.88726 0.2783947 0.690369 0.3369775 -0.04661101 -0.007124123 -0.4640084 6046.25
48371 0.2068048 1.700167 1.871964 0.2773056 0.6993976 0.3204382 -0.04502236 0.01792368 -0.4458514 6046.375
48372 0.2070605 1.717528 1.855413 0.276238 0.7083874 0.3032629 -0.04345483 0.04304393 -0.4280725 6046.5
48373 0.2073715 1.736608 1.838072 0.2751911 0.717529 0.2866456 -0.04192462 0.06804916 -0.4109104 6046.625
48374 0.2077239 1.757207 1.819561 0.2741748 0.7275726 0.27235 -0.04042535 0.09217068 -0.3942467 6046.75
48375 0.2081058 1.77968 1.799691 0.2731768 0.7375399 0.2614262 -0.03893771 0.1156371 -0.3782201 6046.875
48376 0.2085078 1.803303 1.779499 0.2721775 0.7454113 0.2544239 -0.03746043 0.1382491 -0.3633991 6047
48377 0.2089204 1.827843 1.759239 0.2711707 0.7505096 0.2506531 -0.03600015 0.1597572 -0.3502625 6047.125
48378 0.2093358 1.853316 1.739515 0.2701564 0.7533896 0.2507806 -0.03456539 0.1801923 -0.3389606 6047.25
48379 0.2097534 1.880137 1.721334 0.2691469 0.7541453 0.2571359 -0.03315783 0.1990914 -0.3295642 6047.375
48380 0.210172 1.907881 1.705134 0.2681492 0.7517172 0.2685533 -0.03177695 0.215753 -0.322315 6047.5
48381 0.2105745 1.935989 1.690872 0.2671624 0.746758 0.2828953 -0.03044374 0.2303985 -0.3186245 6047.625
48382 0.210958 1.964631 1.678358 0.2661882 0.739069 0.2993254 -0.02916189 0.2437159 -0.3181921 6047.75
48383 0.2113406 1.993248 1.666265 0.2652202 0.7282872 0.3174574 -0.02793324 0.2552941 -0.3193434 6047.875
48384 0.2117234 2.021827 1.654047 0.2642431 0.7131667 0.3375588 -0.02674963 0.265253 -0.3214062 6048
48385 0.2120905 2.05139 1.641965 0.2632476 0.6935142 0.3595311 -0.02557892 0.2737107 -0.3241203 6048.125
48386 0.212441 2.084056 1.630113 0.2622305 0.66949 0.3829693 -0.02439793 0.2807212 -0.3273918 6048.25
48387 0.2127964 2.114104 1.61833 0.2611897 0.6406581 0.4076842 -0.0232101 0.2867682 -0.3312093 6048.375
48388 0.2131732 2.139721 1.606506 0.2601143 0.6064367 0.4335132 -0.02200634 0.2914246 -0.3353196 6048.5
48389 0.213568 2.160485 1.594792 0.2589963 0.5678804 0.4603813 -0.02076854 0.2951339 -0.3401096 6048.625
48390 0.2139724 2.175368 1.583243 0.2578194 0.5248863 0.488085 -0.0195006 0.2979629 -0.3461406 6048.75
48391 0.2143818 2.17915 1.571871 0.2565744 0.4776422 0.5164742 -0.01822752 0.2980519 -0.3529267 6048.875
48392 0.2147895 2.175989 1.5606 0.2552481 0.4265152 0.5452169 -0.01696697 0.2960851 -0.3589992 6049
48393 0.2151831 2.166204 1.549557 0.2538387 0.3708515 0.574128 -0.0157216 0.293274 -0.3631947 6049.125
48394 0.2155593 2.150509 1.538742 0.2523379 0.311945 0.6030758 -0.01449917 0.2893488 -0.3645689 6049.25
48395 0.2159141 2.12878 1.527976 0.2507475 0.2510428 0.6319568 -0.01330789 0.2837729 -0.362799 6049.375
48396 0.2162489 2.101289 1.516926 0.2490738 0.1899554 0.6608049 -0.01215408 0.2766405 -0.3586464 6049.5
48397 0.2165611 2.068338 1.505315 0.24732 0.1302403 0.6901677 -0.01104018 0.2678421 -0.3518559 6049.625
48398 0.2168522 2.029297 1.492823 0.2454857 0.07263803 0.7206525 -0.009963186 0.2585641 -0.3438284 6049.75
48399 0.2171218 1.98542 1.479508 0.2435741 0.01398312 0.7513261 -0.008922311 0.2487655 -0.3350795 6049.875
48400 0.2173711 1.938136 1.465779 0.2415913 -0.04188561 0.7812293 -0.00791957 0.2387159 -0.3257573 6050
48401 0.2175972 1.887861 1.451864 0.2395423 -0.08899056 0.8094988 -0.006957008 0.228362 -0.3155987 6050.125
48402 0.2177996 1.835962 1.437788 0.237434 -0.1256672 0.8355286 -0.006028862 0.2181329 -0.3046923 6050.25
48403 0.2179717 1.78399 1.423606 0.2353001 -0.1517473 0.8604414 -0.005121856 0.208319 -0.2931567 6050.375
48404 0.218117 1.733058 1.409209 0.2331356 -0.1687653 0.8822064 -0.004121349 0.1987311 -0.2807813 6050.5
48405 0.2182482 1.683287 1.394619 0.2309109 -0.1780278 0.9002035 -0.00296968 0.190632 -0.2671202 6050.625
48406 0.2183662 1.63504 1.379998 0.2286029 -0.1771755 0.9116085 -0.001689973 0.1835327 -0.2525806 6050.75
48407 0.2184646 1.588109 1.365726 0.2261919 -0.1664767 0.9183573 -0.0003787479 0.1766526 -0.2374118 6050.875
48408 0.2185407 1.542693 1.351927 0.2236678 -0.1497885 0.9228507 0.0008671181 0.1695254 -0.2219102 6051
48409 0.2185885 1.498732 1.338701 0.2210265 -0.1293923 0.9258116 0.001997588 0.161826 -0.2059455 6051.125
48410 0.2186047 1.455988 1.32604 0.2182719 -0.106685 0.9274206 0.002992573 0.1535981 -0.1911544 6051.25
48411 0.2185805 1.414107 1.313899 0.215384 -0.08217227 0.9277115 0.003856062 0.145142 -0.1779206 6051.375
48412 0.21851 1.373307 1.301899 0.2123256 -0.05577267 0.9265844 0.004604402 0.1364467 -0.1662517 6051.5
48413 0.2183895 1.333403 1.290021 0.2091022 -0.02782596 0.9237306 0.005286003 0.1271602 -0.1561379 6051.625
48414 0.2182215 1.294333 1.278687 0.2057331 0.001186372 0.9191882 0.005926739 0.1168848 -0.1484203 6051.75
48415 0.2180023 1.255916 1.267916 0.2022517 0.03089219 0.9131853 0.006528782 0.1052896 -0.1426405 6051.875
48416 0.2177248 1.217633 1.257648 0.1986629 0.06063238 0.9058521 0.007085352 0.09201277 -0.1380833 6052
48417 0.2173874 1.179486 1.248447 0.1949679 0.09022631 0.8972179 0.00758977 0.07704157 -0.1346059 6052.125
48418 0.2169858 1.141602 1.240356 0.1911626 0.1194587 0.887442 0.008039691 0.06030616 -0.1325258 6052.25
48419 0.2165144 1.104385 1.233217 0.1872492 0.1479486 0.876808 0.008440659 0.04179118 -0.1320304 6052.375
48420 0.2159875 1.068138 1.227194 0.1832327 0.1754937 0.8653708 0.008793137 0.02126066 -0.1332421 6052.5
48421 0.2154145 1.032965 1.222933 0.1791206 0.202327 0.8532004 0.009100105 -0.001615745 -0.1362133 6052.625
48422 0.2147981 0.9989967 1.220116 0.1749162 0.2282266 0.8403739 0.009361009 -0.02689927 -0.1407512 6052.75
48423 0.2141304 0.9664861 1.218387 0.170623 0.2529784 0.8271135 0.009559593 -0.05439688 -0.14642 6052.875
48424 0.2134013 0.9358244 1.217485 0.1662516 0.2765029 0.8137433 0.009685925 -0.08388432 -0.153113 6053
48425 0.2126097 0.9072869 1.217243 0.1618138 0.2986207 0.8004535 0.009730453 -0.1154683 -0.1612731 6053.125
48426 0.211744 0.8806584 1.217453 0.1573228 0.3193692 0.787349 0.009675233 -0.1490957 -0.1710126 6053.25
48427 0.2107939 0.8556172 1.217919 0.1527856 0.3386762 0.7745871 0.009517271 -0.1843404 -0.1823838 6053.375
48428 0.2097724 0.833192 1.218508 0.1482038 0.3566358 0.7623208 0.009265005 -0.2208503 -0.1954044 6053.5
48429 0.2086886 0.8141996 1.219171 0.1435812 0.373069 0.7506495 0.008922731 -0.2583181 -0.2099374 6053.625
