Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.737500e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
103	1.380610e+05	1.287507e+02	3.299875e+00	1.755381e+00	-1.397396e-04	4.380251e-01	4.028820e-01	3.086070e-01	-1.499723e-02	-5.451144e-02	-6.934831e-03
104	5.938596e+03	1.312499e+02	3.369215e+00	1.765401e+00	1.714363e-04	4.373493e-01	4.055213e-01	3.051365e-01	-1.829179e-02	-5.356341e-02	-6.004049e-03
105	1.380610e+05	1.312504e+02	3.366339e+00	1.764535e+00	1.048745e-04	4.370752e-01	4.044242e-01	3.061659e-01	-1.730661e-02	-5.381631e-02	-6.110164e-03
106	5.938596e+03	1.337498e+02	3.434682e+00	1.773295e+00	-1.145827e-04	4.355581e-01	4.059477e-01	3.028181e-01	-2.071693e-02	-5.261199e-02	-4.794179e-03
107	1.380610e+05	1.337502e+02	3.431791e+00	1.772507e+00	-9.148249e-05	4.355820e-01	4.055638e-01	3.037683e-01	-1.892911e-02	-5.305124e-02	-5.265527e-03
108	5.938596e+03	1.362499e+02	3.500462e+00	1.780403e+00	-1.905302e-04	4.351625e-01	4.066419e-01	2.998668e-01	-2.325979e-02	-5.172669e-02	-3.950127e-03
109	1.380610e+05	1.362511e+02	3.497309e+00	1.779199e+00	7.493154e-05	4.349380e-01	4.060702e-01	3.010172e-01	-2.135781e-02	-5.231995e-02	-4.526665e-03
110	5.938595e+03	1.387499e+02	3.567526e+00	1.785108e+00	-5.757131e-04	4.347798e-01	4.068774e-01	2.970203e-01	-2.604953e-02	-5.096351e-02	-3.344723e-03
111	1.380609e+05	1.387506e+02	3.563629e+00	1.784666e+00	-2.553478e-05	4.340977e-01	4.059237e-01	2.981401e-01	-2.413752e-02	-5.156863e-02	-3.730832e-03
112	5.938596e+03	1.412499e+02	3.635129e+00	1.787906e+00	-5.432586e-04	4.333147e-01	4.056504e-01	2.941442e-01	-2.869664e-02	-5.023247e-02	-2.777344e-03
113	1.380608e+05	1.412516e+02	3.629896e+00	1.789539e+00	7.009616e-05	4.329429e-01	4.047312e-01	2.952737e-01	-2.717881e-02	-5.085539e-02	-2.940373e-03
114	5.938596e+03	1.437499e+02	3.702552e+00	1.788419e+00	-7.106862e-04	4.298944e-01	4.045337e-01	2.915480e-01	-3.110346e-02	-4.948158e-02	-2.280553e-03
115	1.380608e+05	1.437505e+02	3.697119e+00	1.792448e+00	-2.532589e-05	4.312613e-01	4.034620e-01	2.926658e-01	-3.023729e-02	-5.010548e-02	-2.198516e-03
116	5.938595e+03	1.462498e+02	3.768771e+00	1.789038e+00	-5.987661e-04	4.257224e-01	4.018082e-01	2.890834e-01	-3.294917e-02	-4.856875e-02	-1.880137e-03
117	1.380609e+05	1.462519e+02	3.764838e+00	1.793188e+00	6.883903e-05	4.284540e-01	4.017656e-01	2.900914e-01	-3.264090e-02	-4.940164e-02	-1.461932e-03
118	5.938595e+03	1.487499e+02	3.833665e+00	1.789434e+00	-7.004243e-04	4.222318e-01	4.002739e-01	2.863937e-01	-3.502160e-02	-4.789132e-02	-1.246330e-03
119	1.380609e+05	1.487505e+02	3.831001e+00	1.792649e+00	-3.260419e-06	4.251454e-01	4.007317e-01	2.873636e-01	-3.505213e-02	-4.866188e-02	-7.663270e-04
120	5.938609e+03	1.512500e+02	3.898273e+00	1.788736e+00	-4.810580e-04	4.204123e-01	4.017808e-01	2.837864e-01	-3.719864e-02	-4.724434e-02	-3.455822e-04
121	1.380609e+05	1.512518e+02	3.895253e+00	1.790464e+00	5.878681e-05	4.227017e-01	4.017133e-01	2.845561e-01	-3.724346e-02	-4.791193e-02	-9.841294e-05
122	5.938595e+03	1.537500e+02	3.960805e+00	1.785524e+00	-4.340520e-04	4.205368e-01	4.022497e-01	2.812369e-01	-3.871988e-02	-4.677339e-02	7.472871e-04
123	1.380609e+05	1.537509e+02	3.958217e+00	1.786420e+00	-2.758941e-05	4.212071e-01	4.022200e-01	2.819238e-01	-3.860947e-02	-4.712363e-02	4.671011e-04
124	5.938595e+03	1.562499e+02	4.021879e+00	1.781503e+00	-1.734161e-04	4.193734e-01	4.017721e-01	2.791623e-01	-4.088712e-02	-4.610425e-02	1.650200e-03
125	1.380610e+05	1.562517e+02	4.020970e+00	1.781461e+00	3.948508e-05	4.196600e-01	4.019665e-01	2.796069e-01	-4.031839e-02	-4.636007e-02	1.105851e-03
126	5.938595e+03	1.587499e+02	4.083427e+00	1.778368e+00	-2.512464e-04	4.183847e-01	4.009887e-01	2.767532e-01	-4.275566e-02	-4.534345e-02	2.336022e-03
127	1.380610e+05	1.587510e+02	4.084033e+00	1.777706e+00	-2.563789e-05	4.178729e-01	4.015634e-01	2.772063e-01	-4.231513e-02	-4.559618e-02	1.674708e-03
