Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
59	7.200567e+04	7.438279e+01	4.276303e+00	-1.677581e-02	3.525137e-04	1.341473e+00	7.058074e-01	6.572134e-01	-1.008329e-02	-3.138958e-01	1.229418e-03
60	7.200645e+04	7.563119e+01	4.328312e+00	-1.782841e-02	-4.575700e-04	1.342007e+00	7.018452e-01	6.538501e-01	-9.799887e-03	-3.127411e-01	1.228833e-03
61	7.200640e+04	7.687972e+01	4.375415e+00	-1.886239e-02	2.793257e-04	1.341486e+00	6.971178e-01	6.528696e-01	-9.432937e-03	-3.130496e-01	1.256357e-03
62	7.192341e+04	7.812876e+01	4.423285e+00	-1.962754e-02	-1.357384e-04	1.340092e+00	6.919327e-01	6.434266e-01	-9.366769e-03	-3.110676e-01	1.243703e-03
63	7.192336e+04	7.937658e+01	4.464127e+00	-1.990281e-02	-1.049781e-03	1.337502e+00	6.859778e-01	6.449796e-01	-9.450295e-03	-3.126343e-01	1.331056e-03
64	5.938323e+03	8.124992e+01	4.618156e+00	-9.542316e-03	-1.501093e-03	1.447180e+00	6.546512e-01	6.130574e-01	-3.637783e-02	-3.486075e-01	-9.774752e-03
65	1.380613e+05	8.125021e+01	4.519510e+00	-2.073069e-02	4.294419e-03	1.320840e+00	6.550357e-01	6.182872e-01	-7.910776e-03	-3.076316e-01	1.746531e-03
66	5.938596e+03	8.374989e+01	4.711908e+00	-9.144592e-03	-1.575478e-02	1.444244e+00	6.501353e-01	6.090176e-01	-3.605084e-02	-3.435681e-01	-9.571264e-03
67	1.380613e+05	8.374991e+01	4.608744e+00	-2.143847e-02	-4.672255e-03	1.320562e+00	6.512582e-01	6.155634e-01	-7.165687e-03	-3.050380e-01	2.001393e-03
68	5.938596e+03	8.624988e+01	4.803659e+00	-5.509300e-03	-1.095729e-02	1.437569e+00	6.457735e-01	6.061497e-01	-3.355095e-02	-3.427518e-01	-7.541534e-03
69	1.380611e+05	8.625053e+01	4.694906e+00	-2.128743e-02	4.508615e-03	1.316071e+00	6.495098e-01	6.132036e-01	-5.716928e-03	-3.057077e-01	2.061345e-03
70	5.938604e+03	8.874992e+01	4.892819e+00	-2.602447e-03	-2.265142e-02	1.430442e+00	6.450070e-01	6.069519e-01	-3.216573e-02	-3.395348e-01	-4.493862e-03
