Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
86	5.938868e+03	1.087499e+02	5.897162e+00	-6.371430e-02	1.201690e-01	8.608536e-01	5.672674e-01	5.536053e-01	1.597183e-02	-1.617200e-01	-3.341111e-06
87	1.380612e+05	1.087498e+02	6.362505e+00	-3.266286e-02	-5.744898e-03	9.257696e-01	5.614144e-01	5.426438e-01	-2.302305e-02	-1.785026e-01	3.601974e-03
88	5.938867e+03	1.112499e+02	5.937942e+00	-6.289633e-02	1.237563e-01	8.556511e-01	5.667564e-01	5.510486e-01	1.415102e-02	-1.574904e-01	-9.943368e-04
89	1.380609e+05	1.112497e+02	6.408327e+00	-3.355746e-02	-4.850562e-03	9.159995e-01	5.621400e-01	5.421709e-01	-2.397448e-02	-1.781694e-01	3.484080e-03
90	5.938868e+03	1.137499e+02	5.980219e+00	-6.082993e-02	1.253191e-01	8.482943e-01	5.675576e-01	5.492489e-01	1.447479e-02	-1.540732e-01	-9.518683e-04
91	1.380609e+05	1.137497e+02	6.454360e+00	-3.275412e-02	-5.795329e-03	9.057464e-01	5.621848e-01	5.414760e-01	-2.460399e-02	-1.779133e-01	3.304933e-03
92	5.938876e+03	1.162499e+02	6.026472e+00	-5.752679e-02	1.273729e-01	8.422220e-01	5.690823e-01	5.477931e-01	1.468128e-02	-1.518387e-01	-5.500445e-04
93	1.380608e+05	1.162498e+02	6.502329e+00	-3.074102e-02	-5.134644e-03	8.957258e-01	5.611117e-01	5.405874e-01	-2.501758e-02	-1.773756e-01	3.080635e-03
94	5.938869e+03	1.187499e+02	6.073250e+00	-5.381998e-02	1.276767e-01	8.358456e-01	5.691824e-01	5.465729e-01	1.313677e-02	-1.505480e-01	-3.535251e-04
95	1.380609e+05	1.187498e+02	6.551148e+00	-2.933782e-02	-5.791422e-03	8.859628e-01	5.592889e-01	5.401703e-01	-2.441827e-02	-1.770959e-01	2.776631e-03
96	5.938871e+03	1.212499e+02	6.120265e+00	-5.166496e-02	1.269540e-01	8.288651e-01	5.688813e-01	5.463346e-01	1.195081e-02	-1.507636e-01	-7.666121e-05
97	1.380610e+05	1.212507e+02	6.599644e+00	-2.916740e-02	-5.211423e-03	8.758759e-01	5.576951e-01	5.404478e-01	-2.252326e-02	-1.767461e-01	2.336901e-03
98	5.938872e+03	1.237498e+02	6.172097e+00	-4.953175e-02	1.244957e-01	8.226905e-01	5.683816e-01	5.467564e-01	1.330185e-02	-1.523537e-01	3.934351e-04
99	1.380610e+05	1.237505e+02	6.648423e+00	-2.999205e-02	-5.576613e-03	8.661236e-01	5.569370e-01	5.410431e-01	-1.979047e-02	-1.765811e-01	1.650557e-03
100	5.938871e+03	1.262499e+02	6.226173e+00	-4.788592e-02	1.223487e-01	8.200127e-01	5.676838e-01	5.484608e-01	1.661566e-02	-1.547061e-01	4.729845e-04
101	1.380609e+05	1.262500e+02	6.696811e+00	-3.129397e-02	-5.085169e-03	8.589165e-01	5.565407e-01	5.417346e-01	-1.693696e-02	-1.766169e-01	9.215853e-04
102	5.938877e+03	1.287499e+02	6.280750e+00	-4.327229e-02	1.198218e-01	8.190069e-01	5.676955e-01	5.499179e-01	1.993759e-02	-1.561354e-01	-5.406686e-04
103	1.380610e+05	1.287502e+02	6.745282e+00	-3.100920e-02	-5.322248e-03	8.534216e-01	5.565913e-01	5.421954e-01	-1.493912e-02	-1.767963e-01	5.880861e-04
104	5.938870e+03	1.312499e+02	6.337183e+00	-3.919658e-02	1.173674e-01	8.160158e-01	5.711889e-01	5.513689e-01	2.018049e-02	-1.574672e-01	-1.153611e-03
105	1.380615e+05	1.312491e+02	6.795192e+00	-3.027163e-02	-4.905376e-03	8.486367e-01	5.575697e-01	5.423533e-01	-1.483296e-02	-1.768678e-01	3.444796e-04
106	5.938870e+03	1.337499e+02	6.393317e+00	-3.745854e-02	1.137924e-01	8.126122e-01	5.750935e-01	5.522665e-01	1.786999e-02	-1.579055e-01	-1.828036e-04
107	1.380616e+05	1.337493e+02	6.845534e+00	-3.008882e-02	-5.038755e-03	8.437136e-01	5.592189e-01	5.425113e-01	-1.714418e-02	-1.770324e-01	3.053722e-04
108	5.938869e+03	1.362499e+02	6.449928e+00	-3.581326e-02	1.103318e-01	8.104886e-01	5.776976e-01	5.524949e-01	1.621988e-02	-1.590295e-01	2.029426e-04
109	1.380612e+05	1.362499e+02	6.895776e+00	-2.874821e-02	-4.616476e-03	8.390350e-01	5.617610e-01	5.426633e-01	-1.990777e-02	-1.771121e-01	4.380247e-04
110	5.938871e+03	1.387499e+02	6.506822e+00	-3.100801e-02	1.072634e-01	8.073625e-01	5.777221e-01	5.516322e-01	1.634448e-02	-1.603493e-01	-4.661263e-04
111	1.380611e+05	1.387500e+02	6.946522e+00	-2.511182e-02	-4.730506e-03	8.348222e-01	5.636941e-01	5.428976e-01	-2.252463e-02	-1.773837e-01	6.474014e-04
