"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-040000)" "vx(point-14-040000)" "vy(point-04-000625)" "vy(point-04-040000)" "vy(point-14-040000)" "vz(point-04-000625)" "vz(point-04-040000)" "vz(point-14-040000)" "flow-time")
60219 0.4107468 1.938102 1.294544 -0.1999033 1.072217 0.7103442 0.2060448 -0.2869818 0.3009984 7527.375
60220 0.4047964 1.945978 1.302186 -0.2164249 1.081409 0.717791 0.2065156 -0.2756885 0.3135876 7527.5
60221 0.398892 1.956032 1.308421 -0.2334574 1.089677 0.7258232 0.2064714 -0.2641984 0.3235518 7527.625
60222 0.3932898 1.967794 1.313185 -0.2509302 1.096941 0.7345507 0.2059695 -0.2539416 0.3296964 7527.75
60223 0.3881783 1.981796 1.316998 -0.2687625 1.103494 0.7442519 0.2051584 -0.2454847 0.3305015 7527.875
60224 0.3836213 1.998396 1.320019 -0.2870338 1.11006 0.7551996 0.2041314 -0.2393263 0.3264334 7528
60225 0.3796308 2.01719 1.3222 -0.3058251 1.116919 0.7672037 0.2028498 -0.2361321 0.3186747 7528.125
60226 0.3761892 2.03836 1.323488 -0.3249826 1.124295 0.7800681 0.201212 -0.2363608 0.3071433 7528.25
60227 0.3734726 2.061682 1.323663 -0.3443084 1.132539 0.7936705 0.1991276 -0.240215 0.2906708 7528.375
60228 0.3716248 2.087156 1.322759 -0.3635065 1.142703 0.8074685 0.1966039 -0.2474963 0.2681753 7528.5
60229 0.3706692 2.114522 1.320814 -0.3824184 1.15538 0.8214803 0.1937182 -0.2575982 0.2392887 7528.625
60230 0.3706154 2.14346 1.317859 -0.4012553 1.171025 0.8354916 0.1903232 -0.2695582 0.2037058 7528.75
60231 0.3714772 2.173873 1.314162 -0.4203398 1.190393 0.8490891 0.1853897 -0.2824978 0.1606582 7528.875
60232 0.3732655 2.205623 1.31025 -0.439582 1.213489 0.8619839 0.178895 -0.2953645 0.1106092 7529
60233 0.3760854 2.238849 1.306553 -0.4585452 1.240328 0.873491 0.1710625 -0.3074484 0.05391968 7529.125
60234 0.380051 2.273164 1.302314 -0.4769199 1.271213 0.8828586 0.1621599 -0.3179511 -0.008311786 7529.25
60235 0.3851672 2.307552 1.29718 -0.494582 1.305685 0.8903251 0.1523797 -0.3268 -0.08189953 7529.375
60236 0.3914385 2.343407 1.290942 -0.5114877 1.343342 0.8967538 0.1416678 -0.3346774 -0.160033 7529.5
60237 0.3987665 2.379564 1.28587 -0.5275232 1.384617 0.903465 0.1301353 -0.3421915 -0.2384554 7529.625
60238 0.4068982 2.410964 1.28302 -0.5425209 1.428735 0.9091384 0.1181132 -0.3509221 -0.3109034 7529.75
60239 0.4157022 2.43515 1.284434 -0.5560902 1.474485 0.9126416 0.1063025 -0.3635951 -0.3700046 7529.875
60240 0.4257377 2.444065 1.292602 -0.568186 1.522081 0.9141822 0.0949013 -0.381474 -0.4067152 7530
60241 0.4372192 2.443478 1.30886 -0.5789491 1.56959 0.9137762 0.08388112 -0.4043778 -0.4187917 7530.125
60242 0.4500331 2.438264 1.33209 -0.5885447 1.615236 0.9118457 0.07315209 -0.4310011 -0.4175328 7530.25
60243 0.4640413 2.429936 1.361684 -0.5966828 1.660594 0.9093341 0.06267899 -0.4619445 -0.407276 7530.375
60244 0.4790179 2.418317 1.395457 -0.602957 1.695968 0.9076749 0.05246194 -0.4965612 -0.3856618 7530.5
60245 0.4946666 2.402955 1.432593 -0.6075648 1.719 0.9059985 0.0425631 -0.5326526 -0.3535949 7530.625
60246 0.5106558 2.383942 1.472219 -0.6108213 1.730063 0.9048533 0.03312024 -0.5674072 -0.3109173 7530.75
60247 0.5267222 2.363854 1.515124 -0.613122 1.721839 0.9050137 0.02420912 -0.5994274 -0.258002 7530.875
60248 0.5426284 2.348824 1.560713 -0.614795 1.70377 0.9058536 0.0161848 -0.6317405 -0.1947564 7531
60249 0.5582237 2.341439 1.607989 -0.6160259 1.681004 0.9075088 0.009277536 -0.6587107 -0.1226708 7531.125
60250 0.5734933 2.344261 1.655899 -0.6169433 1.652016 0.9097778 0.003534757 -0.6767325 -0.04374148 7531.25
60251 0.5884798 2.353953 1.703658 -0.6176028 1.61531 0.9135103 -0.001202325 -0.6864166 0.04024887 7531.375
60252 0.603366 2.371388 1.751586 -0.6180311 1.584409 0.9187511 -0.005015339 -0.684296 0.1289306 7531.5
60253 0.6191633 2.396251 1.800317 -0.6181718 1.554795 0.9250603 -0.008109136 -0.6753057 0.2200336 7531.625
60254 0.6357957 2.426519 1.850992 -0.6179817 1.527426 0.9308906 -0.01056506 -0.6604493 0.3069344 7531.75
60255 0.6524736 2.461659 1.902429 -0.6175403 1.51032 0.9399678 -0.01236916 -0.6393949 0.3801855 7531.875
60256 0.6687608 2.497248 1.954848 -0.6168904 1.496022 0.9536625 -0.01364026 -0.6133612 0.4408901 7532
60257 0.6844941 2.531123 2.009424 -0.6160517 1.489069 0.9705411 -0.01443635 -0.5857242 0.4762777 7532.125
60258 0.6995935 2.559188 2.067588 -0.6150998 1.491116 0.9916648 -0.01464479 -0.5581186 0.4949543 7532.25
60259 0.7140215 2.577015 2.129609 -0.6141297 1.499201 1.014998 -0.01419127 -0.5320901 0.5016447 7532.375
60260 0.7277704 2.587745 2.196274 -0.6131588 1.51427 1.04055 -0.01312524 -0.5097813 0.4983227 7532.5
60261 0.7410641 2.589677 2.268541 -0.612226 1.535038 1.066755 -0.01145184 -0.4910138 0.4853033 7532.625
60262 0.753872 2.584379 2.347527 -0.6113467 1.560405 1.093968 -0.009186135 -0.4774629 0.4628781 7532.75
60263 0.765484 2.573484 2.436846 -0.6105483 1.588517 1.124179 -0.006380329 -0.4685488 0.4304606 7532.875
60264 0.7753896 2.558864 2.534403 -0.6099055 1.618387 1.160202 -0.003143688 -0.463037 0.3870519 7533
60265 0.7837139 2.541986 2.627302 -0.6094654 1.648983 1.202989 0.0004891946 -0.4593591 0.3336312 7533.125
60266 0.7908763 2.524465 2.70976 -0.6092174 1.679081 1.251496 0.004540781 -0.4569531 0.2709703 7533.25
60267 0.7972357 2.508602 2.778519 -0.6090965 1.709652 1.306214 0.009044797 -0.4544103 0.2032518 7533.375
60268 0.80304 2.494544 2.817475 -0.6090447 1.739219 1.361434 0.01401457 -0.4511193 0.1372526 7533.5
60269 0.8085259 2.480412 2.833413 -0.6089972 1.765189 1.409715 0.01993318 -0.446643 0.08612095 7533.625
60270 0.8137921 2.465197 2.838999 -0.608917 1.786539 1.445589 0.02705756 -0.4416999 0.0510984 7533.75
60271 0.8189921 2.447987 2.83979 -0.6088029 1.804214 1.458866 0.03538172 -0.4354275 0.03487565 7533.875
60272 0.8241686 2.428297 2.838137 -0.6086622 1.81801 1.454116 0.04480014 -0.428595 0.03475793 7534
60273 0.8292079 2.405084 2.835766 -0.6085783 1.821647 1.440857 0.0548312 -0.4226858 0.04219038 7534.125
60274 0.8340844 2.377226 2.838517 -0.6086727 1.820357 1.418192 0.06511401 -0.4194136 0.05630118 7534.25
60275 0.8388435 2.344515 2.841409 -0.6090172 1.814699 1.384394 0.07548266 -0.4213587 0.0761512 7534.375
60276 0.8435498 2.305791 2.842583 -0.6096117 1.804399 1.342344 0.08578397 -0.4306169 0.1009986 7534.5
60277 0.8481621 2.264485 2.841797 -0.6104777 1.787072 1.294403 0.09584915 -0.448498 0.1297746 7534.625
60278 0.8525268 2.22327 2.839693 -0.6116493 1.761405 1.242578 0.1055987 -0.4763887 0.1617826 7534.75
60279 0.8565811 2.183765 2.837601 -0.6131175 1.726704 1.187992 0.1149657 -0.5155075 0.1953875 7534.875
60280 0.8601967 2.144452 2.836233 -0.6149025 1.681919 1.131888 0.1237447 -0.5658745 0.2285521 7535
60281 0.8633288 2.111232 2.835712 -0.6170046 1.627523 1.074259 0.1318677 -0.6268794 0.2597415 7535.125
60282 0.8659582 2.082959 2.835253 -0.6194454 1.561115 1.014318 0.1393423 -0.6969903 0.2871794 7535.25
60283 0.8679866 2.068502 2.835993 -0.6222296 1.483196 0.9520904 0.1461918 -0.7739795 0.309173 7535.375
60284 0.8694744 2.062978 2.83877 -0.6252468 1.398001 0.8869516 0.1524275 -0.8556481 0.3245758 7535.5
60285 0.8705075 2.068229 2.844078 -0.6284222 1.308784 0.8180537 0.1581751 -0.9385853 0.3358033 7535.625
60286 0.8711947 2.082904 2.85238 -0.6316923 1.219475 0.7457725 0.1635397 -1.019851 0.3388709 7535.75
60287 0.8715662 2.108234 2.863759 -0.6350781 1.1344 0.6730202 0.1685551 -1.096991 0.3337919 7535.875
60288 0.8715215 2.146037 2.87618 -0.6386643 1.059671 0.5971192 0.1731852 -1.167245 0.3220377 7536
60289 0.8710049 2.195645 2.888516 -0.6425271 1.001957 0.5203757 0.1773696 -1.226846 0.3034572 7536.125
60290 0.8700165 2.25401 2.8998 -0.6466013 0.9605989 0.4521596 0.1810418 -1.26998 0.2822352 7536.25
60291 0.8685917 2.317148 2.906877 -0.65077 0.9342833 0.3977045 0.1841585 -1.297845 0.2583213 7536.375
60292 0.8667713 2.384161 2.908422 -0.6550029 0.9224473 0.3686389 0.1866866 -1.303806 0.231605 7536.5
60293 0.8645999 2.449163 2.904135 -0.6592761 0.9223024 0.3568246 0.1885646 -1.29494 0.2028092 7536.625
60294 0.8621367 2.505357 2.893419 -0.6635428 0.9357818 0.3513342 0.1898027 -1.273996 0.1732199 7536.75
60295 0.8594565 2.550879 2.876217 -0.6677614 0.9583165 0.3476623 0.1904637 -1.245805 0.1443545 7536.875
60296 0.8566819 2.586603 2.853412 -0.6719245 0.9862221 0.3450149 0.1903138 -1.211801 0.1174053 7537
60297 0.8539605 2.607916 2.827021 -0.6760209 1.016776 0.3452003 0.1892054 -1.174301 0.0929179 7537.125
60298 0.8512189 2.621363 2.798874 -0.6800191 1.047735 0.3500892 0.1870961 -1.134627 0.07076877 7537.25
60299 0.8483227 2.628047 2.770616 -0.6838903 1.075105 0.3604526 0.1840032 -1.094884 0.05065908 7537.375
60300 0.8451685 2.627603 2.743333 -0.6876298 1.093706 0.3771765 0.180078 -1.05772 0.03175282 7537.5
60301 0.8416663 2.620938 2.715032 -0.6912702 1.105292 0.4006103 0.1756005 -1.023275 0.01405449 7537.625
60302 0.8378087 2.609515 2.688076 -0.6948275 1.110674 0.4310696 0.1708875 -0.9922667 -0.00262187 7537.75
60303 0.8336653 2.594315 2.665741 -0.6982588 1.108283 0.4677731 0.1661907 -0.965517 -0.01722499 7537.875
60304 0.8292726 2.577644 2.648109 -0.7015181 1.098935 0.5104604 0.1616058 -0.9432587 -0.02993303 7538
60305 0.8246649 2.561369 2.635634 -0.7045372 1.083543 0.5577964 0.1571488 -0.925416 -0.04089508 7538.125
60306 0.8198737 2.546966 2.634157 -0.7072998 1.063131 0.6087534 0.1528045 -0.9110844 -0.0509655 7538.25
60307 0.8149599 2.53559 2.639403 -0.7098102 1.039076 0.6617962 0.1485994 -0.8987435 -0.06192747 7538.375
60308 0.8099944 2.527784 2.64938 -0.7120818 1.01257 0.715786 0.1445716 -0.8876429 -0.07219622 7538.5
60309 0.805002 2.523624 2.664433 -0.7141286 0.9844535 0.768343 0.1407931 -0.8771371 -0.07999235 7538.625
60310 0.7999403 2.52259 2.683548 -0.7159791 0.9554731 0.818767 0.1373595 -0.8667113 -0.08502655 7538.75
60311 0.7946666 2.524067 2.70512 -0.717666 0.9266974 0.8686377 0.1343638 -0.8554233 -0.08821816 7538.875
60312 0.7890946 2.527161 2.730955 -0.7191739 0.897742 0.9129415 0.1318584 -0.8426756 -0.0898943 7539
60313 0.7832459 2.531014 2.757933 -0.7204622 0.8686454 0.949656 0.1298445 -0.8286984 -0.09043915 7539.125
60314 0.7773284 2.534824 2.78147 -0.721487 0.8392302 0.9794526 0.1282992 -0.8137485 -0.09051239 7539.25
60315 0.7714233 2.537924 2.800463 -0.7222961 0.8094226 1.003095 0.1273189 -0.7975283 -0.09024713 7539.375
60316 0.7655515 2.539779 2.814367 -0.7229164 0.7789899 1.015862 0.1270545 -0.7804183 -0.09022427 7539.5
60317 0.7597207 2.540025 2.820447 -0.7233387 0.7474619 1.020589 0.1275084 -0.7628496 -0.09105481 7539.625
60318 0.7537701 2.538256 2.820213 -0.7235224 0.7150045 1.020861 0.1283652 -0.7458705 -0.09316713 7539.75
60319 0.7476013 2.534362 2.817073 -0.7234849 0.6815305 1.019104 0.1293639 -0.7303498 -0.09723017 7539.875
60320 0.7412279 2.528724 2.812389 -0.7232249 0.6467029 1.016155 0.1306465 -0.7165043 -0.1037276 7540
60321 0.7347183 2.521678 2.805231 -0.7227419 0.6110602 1.012214 0.1322417 -0.7034627 -0.1128184 7540.125
60322 0.7281566 2.513423 2.796453 -0.7220906 0.5752197 1.007104 0.1340935 -0.6913952 -0.1243296 7540.25
60323 0.7215462 2.504555 2.786568 -0.7213184 0.5403187 1.00028 0.1361351 -0.6840105 -0.1384817 7540.375
60324 0.7148101 2.495823 2.775721 -0.7204492 0.5061609 0.9918978 0.138246 -0.6825326 -0.1555299 7540.5
60325 0.7080355 2.487522 2.763856 -0.7195049 0.4769902 0.981544 0.1403845 -0.685213 -0.1752807 7540.625
60326 0.7013873 2.479849 2.751206 -0.7185443 0.4556422 0.9682059 0.1425256 -0.6903973 -0.1972653 7540.75
60327 0.6949177 2.473093 2.738675 -0.7176327 0.4444677 0.9515276 0.1446369 -0.6971165 -0.2215634 7540.875
60328 0.6886047 2.465648 2.725819 -0.7167634 0.4385345 0.9313146 0.1467372 -0.7047033 -0.2475028 7541
60329 0.6824309 2.457671 2.713278 -0.7158754 0.4350766 0.9074467 0.1488506 -0.7111481 -0.2744796 7541.125
60330 0.6763806 2.452623 2.702164 -0.7149851 0.4343634 0.8802916 0.1509632 -0.7151389 -0.3022559 7541.25
60331 0.670444 2.451514 2.692277 -0.7141262 0.436335 0.8503425 0.1530052 -0.7164652 -0.33063 7541.375
60332 0.664615 2.454154 2.682731 -0.7132954 0.4417073 0.8179654 0.1549612 -0.715202 -0.3592218 7541.5
60333 0.6589037 2.4618 2.67369 -0.7126341 0.4502199 0.7837699 0.1568059 -0.7105274 -0.3872672 7541.625
60334 0.6534546 2.474268 2.665811 -0.7122138 0.4619279 0.7499137 0.1585413 -0.7029954 -0.4137752 7541.75
60335 0.6483889 2.488864 2.659186 -0.7120178 0.4768631 0.7156476 0.1601427 -0.6938106 -0.4383144 7541.875
60336 0.6437426 2.504735 2.652304 -0.7120579 0.494674 0.6855881 0.1614983 -0.6839722 -0.4600278 7542
60337 0.6394992 2.521979 2.644269 -0.7124076 0.5155748 0.6627563 0.1623413 -0.6731284 -0.4785125 7542.125
60338 0.6355116 2.539882 2.634537 -0.7131005 0.5393784 0.6490319 0.162715 -0.661649 -0.4937122 7542.25
60339 0.6316746 2.557971 2.623531 -0.7140855 0.5657979 0.6431362 0.1626799 -0.6502389 -0.5052733 7542.375
60340 0.6278973 2.577254 2.610851 -0.7153086 0.5942295 0.6410413 0.1622768 -0.639283 -0.5133321 7542.5
60341 0.6241668 2.594982 2.597631 -0.7168198 0.6240758 0.6427459 0.1615598 -0.6289182 -0.5179194 7542.625
60342 0.6205024 2.610295 2.583966 -0.7187338 0.6544315 0.6485603 0.1605392 -0.6196759 -0.5192764 7542.75
60343 0.6168072 2.623375 2.570132 -0.7211643 0.6841624 0.6588043 0.1592503 -0.6114504 -0.5177111 7542.875
60344 0.6129191 2.635176 2.555884 -0.7241584 0.7122072 0.6732866 0.1577158 -0.6050151 -0.5119096 7543
60345 0.6088001 2.645146 2.541164 -0.7277108 0.7397481 0.691075 0.1559504 -0.6002638 -0.5017299 7543.125
60346 0.6044508 2.653315 2.525453 -0.7317834 0.7634297 0.7109852 0.1539547 -0.597261 -0.4885883 7543.25
60347 0.5998634 2.659635 2.508615 -0.7363529 0.7799207 0.7320154 0.1517625 -0.596176 -0.4724145 7543.375
60348 0.5951138 2.663475 2.490359 -0.7413879 0.7895035 0.7536883 0.1494237 -0.5965148 -0.4557117 7543.5
60349 0.5902453 2.664397 2.470112 -0.7468533 0.7928791 0.7751993 0.1474156 -0.5977259 -0.4398833 7543.625
60350 0.5853065 2.662028 2.447704 -0.7526619 0.7868432 0.7958934 0.1465515 -0.5996782 -0.4256623 7543.75
60351 0.5802945 2.656466 2.423147 -0.7587015 0.7753362 0.8151395 0.147447 -0.6019355 -0.4134059 7543.875
60352 0.5751392 2.648134 2.396642 -0.7649027 0.7610762 0.832858 0.1496073 -0.6044015 -0.4035742 7544
60353 0.5699052 2.637319 2.368536 -0.7712545 0.7442676 0.848955 0.1517528 -0.6059116 -0.3966815 7544.125
60354 0.5646719 2.624486 2.338876 -0.7776864 0.7250648 0.8635963 0.1535521 -0.6049838 -0.3926696 7544.25
60355 0.5594813 2.609821 2.308007 -0.7841343 0.7044961 0.8767685 0.1550175 -0.6030415 -0.3913719 7544.375
60356 0.5544022 2.593517 2.276564 -0.7905205 0.6832783 0.8884116 0.1562554 -0.6005815 -0.3926092 7544.5
60357 0.5495057 2.575464 2.24428 -0.796771 0.6619117 0.8987536 0.1573466 -0.5975497 -0.3951767 7544.625
60358 0.5448574 2.555896 2.211584 -0.8028352 0.6409404 0.908132 0.158311 -0.593815 -0.3979413 7544.75
60359 0.5405128 2.535052 2.179049 -0.8086724 0.620958 0.9169106 0.1592399 -0.5887294 -0.4005206 7544.875
60360 0.5365209 2.512838 2.147489 -0.8142017 0.6020792 0.9251137 0.160295 -0.5822452 -0.401962 7545
60361 0.5329352 2.4891 2.1176 -0.819368 0.5841818 0.9327357 0.1615949 -0.5743864 -0.4018271 7545.125
60362 0.5299512 2.463847 2.090072 -0.8242539 0.5673641 0.9397703 0.1631325 -0.565161 -0.4005219 7545.25
60363 0.5276716 2.437357 2.065608 -0.8289303 0.5531552 0.9462218 0.164935 -0.5547615 -0.3976741 7545.375
60364 0.526112 2.409735 2.044721 -0.8327618 0.5413153 0.9516972 0.1670725 -0.5435191 -0.3924415 7545.5
60365 0.5253219 2.381094 2.028113 -0.8353909 0.5324504 0.9563116 0.169616 -0.5318347 -0.3843081 7545.625
60366 0.5253938 2.351694 2.016502 -0.8365626 0.5255906 0.9603865 0.1726132 -0.5196841 -0.3730426 7545.75
60367 0.5265824 2.322074 2.010155 -0.8361019 0.5202864 0.9640092 0.1760797 -0.5070599 -0.358987 7545.875
60368 0.5291438 2.292364 2.009111 -0.8338747 0.5167465 0.9671204 0.1799681 -0.4937871 -0.3423939 7546
60369 0.533176 2.26252 2.013284 -0.829711 0.5151154 0.9696635 0.1840861 -0.4796763 -0.3234265 7546.125
60370 0.5387417 2.232577 2.022503 -0.8234059 0.5157209 0.9716684 0.1882454 -0.46466 -0.3021686 7546.25
60371 0.545989 2.202635 2.036913 -0.8147627 0.5183027 0.9731422 0.1924102 -0.4488724 -0.2785654 7546.375
60372 0.5550458 2.172645 2.056069 -0.8038519 0.522508 0.9739487 0.1964476 -0.4323886 -0.2530729 7546.5
60373 0.5656881 2.142641 2.079537 -0.7909381 0.5280288 0.974107 0.2005115 -0.4151814 -0.2262017 7546.625
60374 0.5774984 2.112694 2.107042 -0.7756867 0.5338929 0.974138 0.2047083 -0.3973002 -0.1983808 7546.75
60375 0.5901423 2.083135 2.138179 -0.7580218 0.5395231 0.9746707 0.2089317 -0.3788244 -0.1701339 7546.875
60376 0.6034498 2.054323 2.172311 -0.7382624 0.5454634 0.9765092 0.2116902 -0.3597336 -0.1402 7547
60377 0.6171413 2.026235 2.209368 -0.7161199 0.5522636 0.9802762 0.212805 -0.3398715 -0.1112104 7547.125
60378 0.6309587 1.998871 2.247863 -0.6911222 0.5601136 0.9865965 0.2128133 -0.3193309 -0.0857616 7547.25
60379 0.6445191 1.972117 2.286916 -0.6628441 0.5690148 0.9991521 0.2117261 -0.298253 -0.06407888 7547.375
60380 0.6577039 1.945939 2.325834 -0.6311054 0.5788598 1.017563 0.2095124 -0.2767814 -0.04627396 7547.5
60381 0.6703845 1.920407 2.363788 -0.5958162 0.5896439 1.034919 0.2061259 -0.255031 -0.03354651 7547.625
60382 0.6823872 1.895567 2.399642 -0.5571713 0.6012844 1.054124 0.2014415 -0.2331286 -0.0275557 7547.75
60383 0.6936707 1.871445 2.435388 -0.5156472 0.6137098 1.0775 0.1954372 -0.2113027 -0.0247291 7547.875
60384 0.7041211 1.847973 2.469074 -0.471942 0.6269623 1.105012 0.1883217 -0.1897505 -0.02443432 7548
60385 0.713643 1.825168 2.497409 -0.4258057 0.6409824 1.13309 0.1803352 -0.1685791 -0.027807 7548.125
60386 0.7220819 1.803049 2.519706 -0.3771812 0.6555288 1.155062 0.1717712 -0.1480786 -0.0343622 7548.25
60387 0.7294598 1.781649 2.53806 -0.3263752 0.6703151 1.172638 0.1629989 -0.1282293 -0.04214263 7548.375
60388 0.7358618 1.761658 2.553257 -0.2732998 0.6852096 1.195862 0.1542471 -0.1088965 -0.05026817 7548.5
60389 0.7411156 1.743326 2.562462 -0.2176269 0.7002288 1.216624 0.1455187 -0.09086142 -0.0576868 7548.625
60390 0.7453393 1.72573 2.566107 -0.1593891 0.7153347 1.22898 0.137186 -0.07467412 -0.06379402 7548.75
60391 0.7487155 1.708325 2.568537 -0.09934534 0.7304977 1.234512 0.1297808 -0.06033526 -0.06732427 7548.875
60392 0.751243 1.690861 2.570602 -0.03828045 0.7457573 1.237028 0.1232361 -0.0474985 -0.06722887 7549
60393 0.7529501 1.673205 2.571137 0.02319135 0.7609738 1.237492 0.1173753 -0.03594335 -0.0636141 7549.125
60394 0.754179 1.655138 2.56891 0.08416268 0.7759429 1.234211 0.11222 -0.0254724 -0.05653384 7549.25
60395 0.7552317 1.636586 2.565059 0.1457153 0.790602 1.22659 0.107738 -0.01648414 -0.04688528 7549.375
60396 0.7567567 1.617764 2.559229 0.2075298 0.8048632 1.214388 0.1037851 -0.00840372 -0.03588502 7549.5
60397 0.759483 1.598584 2.551792 0.2688695 0.8190179 1.197881 0.1002427 -4.354816e-05 -0.02368595 7549.625
60398 0.7640464 1.578411 2.543934 0.3292178 0.8333806 1.177478 0.09692863 0.009318237 -0.01167283 7549.75
60399 0.7709056 1.557537 2.536247 0.3886727 0.8480958 1.154076 0.09349074 0.01989107 -0.001747744 7549.875
60400 0.7794681 1.535903 2.528925 0.4452624 0.8631064 1.127842 0.08978615 0.03192033 0.004595486 7550
60401 0.7895289 1.513462 2.521781 0.4976949 0.8783747 1.099341 0.0859076 0.04525862 0.006261125 7550.125
60402 0.8012377 1.490026 2.514745 0.5456896 0.8936545 1.069807 0.08225068 0.0602589 0.00146079 7550.25
60403 0.8151174 1.465526 2.5078 0.5890422 0.9093164 1.040244 0.07915901 0.07742518 -0.008509507 7550.375
60404 0.8321889 1.439662 2.501218 0.6271841 0.9255928 1.011552 0.07717548 0.09730504 -0.02279829 7550.5
60405 0.8534262 1.411656 2.494908 0.6598568 0.9431484 0.9842799 0.07628965 0.1204812 -0.04074522 7550.625
60406 0.8782958 1.381102 2.488573 0.6874814 0.9623634 0.9588245 0.07628717 0.1471481 -0.061776 7550.75
60407 0.9054732 1.348526 2.481774 0.7098438 0.9830394 0.9355789 0.07624691 0.1772972 -0.08567992 7550.875
60408 0.9345285 1.313589 2.474374 0.7262195 1.005448 0.9152485 0.0757739 0.2104527 -0.1118581 7551
60409 0.9651991 1.276068 2.466103 0.7368171 1.028268 0.8986161 0.07493164 0.2457385 -0.13944 7551.125
60410 0.9999631 1.232782 2.456229 0.7422732 1.0512 0.8860854 0.07359184 0.2821634 -0.1677448 7551.25
60411 1.038876 1.189051 2.444941 0.743502 1.073595 0.8779824 0.07153089 0.3196923 -0.1962404 7551.375
60412 1.078257 1.150683 2.431401 0.7421712 1.095361 0.8715209 0.06846251 0.3599682 -0.2249264 7551.5
60413 1.115464 1.119701 2.416191 0.7393905 1.11603 0.8692175 0.06423062 0.3955725 -0.253098 7551.625
60414 1.149066 1.096957 2.399842 0.7350569 1.13561 0.8721156 0.05880152 0.4284903 -0.2799812 7551.75
60415 1.178988 1.085084 2.381909 0.729285 1.1542 0.8798659 0.05189196 0.4603349 -0.3065429 7551.875
60416 1.206869 1.084941 2.362864 0.7220449 1.171462 0.8909138 0.04369707 0.4883619 -0.3309056 7552
60417 1.232145 1.090983 2.343286 0.7137708 1.188083 0.9035547 0.03252241 0.5083018 -0.3517561 7552.125
60418 1.25359 1.102839 2.323136 0.7056012 1.205074 0.916628 0.02154249 0.520165 -0.3697756 7552.25
60419 1.271369 1.120489 2.302444 0.6984676 1.220395 0.9300653 0.01253366 0.5238683 -0.3857821 7552.375
60420 1.286082 1.142892 2.281296 0.692407 1.233607 0.9437172 0.004296008 0.5192901 -0.3986828 7552.5
60421 1.296069 1.169353 2.260057 0.6871297 1.244496 0.9569412 -0.003517877 0.5085769 -0.4079916 7552.625
60422 1.304166 1.199041 2.238895 0.682963 1.25322 0.9696432 -0.01042817 0.49317 -0.4128577 7552.75
60423 1.310228 1.230772 2.217544 0.6808497 1.259869 0.9818785 -0.016555 0.4738672 -0.4134521 7552.875
60424 1.314059 1.263058 2.196245 0.6807416 1.264272 0.9940737 -0.02234131 0.4508041 -0.411188 7553
60425 1.315915 1.294986 2.174866 0.6826867 1.26736 1.007233 -0.02736264 0.4244153 -0.4058887 7553.125
60426 1.31541 1.324961 2.153139 0.6852058 1.269852 1.021363 -0.03123937 0.3954723 -0.3972942 7553.25
60427 1.312798 1.35225 2.131472 0.6885179 1.272686 1.036942 -0.03378076 0.3650392 -0.3874983 7553.375
60428 1.308349 1.377139 2.109865 0.6931719 1.275542 1.054044 -0.03482208 0.3349605 -0.3767835 7553.5
60429 1.302048 1.398836 2.088214 0.6998603 1.278341 1.072128 -0.03449775 0.3061755 -0.364538 7553.625
60430 1.294415 1.416902 2.066581 0.7092515 1.281756 1.091015 -0.03260469 0.279563 -0.3504168 7553.75
60431 1.2856 1.43155 2.045328 0.7205334 1.285839 1.11154 -0.02972342 0.2558453 -0.3345505 7553.875
60432 1.275867 1.443002 2.025054 0.7338786 1.290557 1.133637 -0.0260857 0.2352428 -0.3178829 7554
60433 1.264846 1.450946 2.005702 0.7487935 1.296283 1.156775 -0.02100735 0.2177918 -0.3004834 7554.125
