Time (s)	9.993750e+03	dt_sampled - EXTRA_TIME	3.743750e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
107	1.380616e+05	1.337493e+02	4.008127e+00	1.544677e+00	-2.380990e-04	4.296815e-01	3.875136e-01	2.927569e-01	-1.676731e-02	-5.139603e-02	-3.771525e-04
108	5.938869e+03	1.362499e+02	4.066312e+00	1.545981e+00	4.416499e-04	4.276751e-01	3.854875e-01	2.901771e-01	-2.006222e-02	-5.134666e-02	1.755537e-03
109	1.380612e+05	1.362499e+02	4.064255e+00	1.544063e+00	1.872577e-04	4.275235e-01	3.858250e-01	2.906139e-01	-1.808606e-02	-5.063169e-02	1.789282e-04
110	5.938871e+03	1.387499e+02	4.123162e+00	1.545246e+00	-1.380807e-04	4.248501e-01	3.819834e-01	2.882707e-01	-2.052305e-02	-5.022813e-02	2.225996e-03
111	1.380611e+05	1.387500e+02	4.120044e+00	1.543363e+00	-1.821620e-04	4.253132e-01	3.836437e-01	2.888651e-01	-1.897098e-02	-4.990544e-02	6.702311e-04
112	5.938870e+03	1.412499e+02	4.180286e+00	1.541833e+00	1.253492e-04	4.231883e-01	3.779473e-01	2.862000e-01	-2.138289e-02	-4.923730e-02	2.529460e-03
113	1.380611e+05	1.412511e+02	4.175841e+00	1.541402e+00	1.525784e-04	4.236531e-01	3.797638e-01	2.870978e-01	-1.993348e-02	-4.916509e-02	1.146513e-03
114	5.938871e+03	1.437498e+02	4.235546e+00	1.536088e+00	-3.165375e-04	4.219411e-01	3.751796e-01	2.839504e-01	-2.218120e-02	-4.829519e-02	2.619120e-03
115	1.380610e+05	1.437503e+02	4.230433e+00	1.536490e+00	-1.192090e-04	4.221470e-01	3.762255e-01	2.849010e-01	-2.085868e-02	-4.848488e-02	1.585772e-03
116	5.938871e+03	1.462499e+02	4.289479e+00	1.528273e+00	-1.805216e-04	4.212650e-01	3.727136e-01	2.813962e-01	-2.329578e-02	-4.758762e-02	2.519926e-03
117	1.380610e+05	1.462506e+02	4.284491e+00	1.528844e+00	1.253058e-04	4.210521e-01	3.737838e-01	2.822301e-01	-2.224457e-02	-4.770710e-02	2.044477e-03
118	5.938872e+03	1.487498e+02	4.343044e+00	1.518518e+00	-4.789004e-04	4.198788e-01	3.700103e-01	2.784213e-01	-2.419256e-02	-4.711191e-02	2.491356e-03
119	1.380610e+05	1.487496e+02	4.338531e+00	1.519646e+00	-9.769588e-05	4.198926e-01	3.719355e-01	2.792513e-01	-2.327466e-02	-4.699302e-02	2.450428e-03
120	5.938889e+03	1.512497e+02	4.395457e+00	1.508649e+00	-1.693552e-04	4.181593e-01	3.684397e-01	2.750684e-01	-2.506491e-02	-4.663376e-02	2.863825e-03
121	1.380611e+05	1.512503e+02	4.392503e+00	1.510802e+00	1.079761e-04	4.178596e-01	3.700255e-01	2.759396e-01	-2.388217e-02	-4.624103e-02	2.874317e-03
122	5.938873e+03	1.537498e+02	4.447014e+00	1.499357e+00	-1.567659e-04	4.176793e-01	3.673220e-01	2.718121e-01	-2.627900e-02	-4.609780e-02	3.571504e-03
123	1.380607e+05	1.537506e+02	4.444535e+00	1.502092e+00	-8.243724e-05	4.162622e-01	3.681514e-01	2.725895e-01	-2.457876e-02	-4.555489e-02	3.234720e-03
124	5.938873e+03	1.562498e+02	4.499488e+00	1.492052e+00	8.570241e-05	4.170671e-01	3.659491e-01	2.691618e-01	-2.746802e-02	-4.551033e-02	4.373169e-03
125	1.380610e+05	1.562498e+02	4.496382e+00	1.494027e+00	6.965915e-05	4.151841e-01	3.668510e-01	2.694158e-01	-2.543226e-02	-4.478883e-02	3.682821e-03
126	5.938874e+03	1.587498e+02	4.552307e+00	1.485947e+00	-3.329341e-05	4.158959e-01	3.655377e-01	2.670234e-01	-2.897166e-02	-4.502500e-02	4.748499e-03
