Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
127	1.380613e+05	1.587489e+02	8.443539e+00	-2.588554e-02	-1.179382e-04	9.011508e-01	5.314187e-01	4.999236e-01	1.945237e-02	-1.739489e-01	1.413719e-04
128	5.938598e+03	1.612499e+02	8.495587e+00	2.236190e-02	1.750488e-03	7.689137e-01	5.235573e-01	4.851247e-01	-4.209712e-03	-1.507490e-01	7.349246e-03
129	1.380613e+05	1.612505e+02	8.498244e+00	-2.926070e-02	-4.731271e-05	8.996495e-01	5.298155e-01	4.992406e-01	2.038549e-02	-1.731203e-01	6.550850e-05
130	5.938599e+03	1.637500e+02	8.543608e+00	1.543260e-02	1.526163e-03	7.621310e-01	5.211210e-01	4.839589e-01	-2.635150e-03	-1.479386e-01	7.078626e-03
131	1.380613e+05	1.637497e+02	8.554628e+00	-3.265743e-02	-1.034428e-04	8.982838e-01	5.290034e-01	4.984157e-01	2.080473e-02	-1.721290e-01	7.570224e-05
132	5.938599e+03	1.662499e+02	8.595416e+00	9.070611e-03	1.749385e-03	7.565804e-01	5.203536e-01	4.828058e-01	-2.144595e-04	-1.456775e-01	5.754569e-03
133	1.380613e+05	1.662500e+02	8.613110e+00	-3.616653e-02	-5.029024e-05	8.970174e-01	5.296903e-01	4.970944e-01	2.134899e-02	-1.706147e-01	1.574041e-04
134	5.938599e+03	1.687499e+02	8.647916e+00	7.744616e-04	1.870776e-03	7.519423e-01	5.200391e-01	4.811668e-01	2.028142e-03	-1.439995e-01	4.674450e-03
135	1.380613e+05	1.687500e+02	8.671000e+00	-3.986024e-02	-1.041351e-04	8.954957e-01	5.294210e-01	4.952905e-01	2.249337e-02	-1.690250e-01	1.664976e-04
136	5.938598e+03	1.712499e+02	8.698851e+00	-5.880510e-03	2.149818e-03	7.487341e-01	5.186673e-01	4.785911e-01	2.594366e-03	-1.420387e-01	5.213223e-03
137	1.380613e+05	1.712509e+02	8.727636e+00	-4.216868e-02	-7.792652e-05	8.931278e-01	5.285401e-01	4.928291e-01	2.307617e-02	-1.670588e-01	1.642405e-04
138	5.938599e+03	1.737498e+02	8.748141e+00	-1.007408e-02	1.582967e-03	7.437186e-01	5.153465e-01	4.757588e-01	4.620295e-03	-1.403364e-01	5.533945e-03
139	1.380613e+05	1.737503e+02	8.785336e+00	-4.282451e-02	-9.510315e-05	8.894579e-01	5.274353e-01	4.906372e-01	2.404877e-02	-1.649711e-01	1.280427e-04
140	5.938598e+03	1.762499e+02	8.795793e+00	-1.285177e-02	1.305790e-03	7.373713e-01	5.129598e-01	4.733504e-01	7.222603e-03	-1.389221e-01	5.243142e-03
141	1.380612e+05	1.762501e+02	8.843767e+00	-4.150821e-02	-3.280975e-05	8.843019e-01	5.254555e-01	4.888628e-01	2.438661e-02	-1.625272e-01	1.631939e-04
